"nr_num_residents_proven","d_completed","cd_regio"
"4","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"6","2020-04-28","VLA"
"0","2020-04-28","VLA"
"25","2020-04-28","VLA"
"0","2020-04-28","VLA"
"32","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","WAL"
"74","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"35","2020-04-28","VLA"
"0","2020-04-28","VLA"
"2","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"2","2020-04-28","VLA"
"0","2020-04-28","VLA"
"2","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"5","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"23","2020-04-28","VLA"
"17","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"18","2020-04-28","VLA"
"0","2020-04-28","VLA"
"26","2020-04-28","VLA"
"23","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"7","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"14","2020-04-28","VLA"
"11","2020-04-28","VLA"
"29","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"8","2020-04-28","VLA"
"0","2020-04-28","VLA"
"5","2020-04-28","VLA"
"83","2020-04-28","VLA"
"45","2020-04-28","VLA"
"86","2020-04-28","VLA"
"0","2020-04-28","VLA"
"2","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"8","2020-04-28","VLA"
"9","2020-04-28","VLA"
"0","2020-04-28","VLA"
"18","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"28","2020-04-28","VLA"
"12","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"8","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"4","2020-04-28","VLA"
"0","2020-04-28","VLA"
"3","2020-04-28","VLA"
"5","2020-04-28","VLA"
"0","2020-04-28","VLA"
"8","2020-04-28","VLA"
"0","2020-04-28","VLA"
"5","2020-04-28","VLA"
"65","2020-04-28","VLA"
"0","2020-04-28","VLA"
"10","2020-04-28","VLA"
"10","2020-04-28","VLA"
"3","2020-04-28","VLA"
"11","2020-04-28","VLA"
"0","2020-04-28","VLA"
"3","2020-04-28","VLA"
"38","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"16","2020-04-28","VLA"
"0","2020-04-28","VLA"
"100","2020-04-28","VLA"
"0","2020-04-28","VLA"
"5","2020-04-28","VLA"
"32","2020-04-28","VLA"
"5","2020-04-28","VLA"
"9","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"2","2020-04-28","VLA"
"0","2020-04-28","VLA"
"30","2020-04-28","VLA"
"45","2020-04-28","VLA"
"12","2020-04-28","VLA"
"6","2020-04-28","VLA"
"1","2020-04-28","VLA"
"10","2020-04-28","VLA"
"9","2020-04-28","VLA"
"2","2020-04-28","VLA"
"10","2020-04-28","VLA"
"0","2020-04-28","VLA"
"9","2020-04-28","VLA"
"3","2020-04-28","VLA"
"1","2020-04-28","VLA"
"50","2020-04-28","BRU"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"26","2020-04-29","VLA"
"10","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"5","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"11","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"2","2020-04-29","VLA"
"5","2020-04-29","VLA"
"20","2020-04-29","VLA"
"1","2020-04-29","VLA"
"10","2020-04-29","VLA"
"0","2020-04-29","VLA"
"45","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"5","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"5","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"4","2020-04-29","VLA"
"56","2020-04-29","VLA"
"0","2020-04-29","VLA"
"9","2020-04-29","VLA"
"1","2020-04-29","VLA"
"39","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"37","2020-04-29","VLA"
"6","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"6","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"18","2020-04-29","VLA"
"0","2020-04-29","VLA"
"2","2020-04-29","VLA"
"10","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"11","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"101","2020-04-29","VLA"
"1","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"42","2020-04-29","VLA"
"3","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"29","2020-04-29","VLA"
"0","2020-04-29","VLA"
"36","2020-04-29","VLA"
"6","2020-04-29","VLA"
"10","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"10","2020-04-29","VLA"
"0","2020-04-29","VLA"
"21","2020-04-29","VLA"
"0","2020-04-29","VLA"
"26","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"29","2020-04-29","VLA"
"0","2020-04-29","VLA"
"42","2020-04-29","VLA"
"9","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"13","2020-04-29","VLA"
"5","2020-04-29","VLA"
"2","2020-04-29","VLA"
"3","2020-04-29","VLA"
"28","2020-04-29","VLA"
"16","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"11","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"27","2020-04-29","VLA"
"35","2020-04-29","VLA"
"1","2020-04-29","VLA"
"7","2020-04-29","VLA"
"11","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"4","2020-04-29","VLA"
"0","2020-04-29","VLA"
"9","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"6","2020-04-29","VLA"
"0","2020-04-29","VLA"
"74","2020-04-29","VLA"
"4","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"12","2020-04-29","VLA"
"0","2020-04-29","VLA"
"4","2020-04-29","VLA"
"0","2020-04-29","VLA"
"44","2020-04-30","VLA"
"3","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"2","2020-04-30","VLA"
"4","2020-04-30","VLA"
"2","2020-04-30","VLA"
"18","2020-04-30","VLA"
"29","2020-04-30","VLA"
"0","2020-04-30","VLA"
"74","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"11","2020-04-30","VLA"
"4","2020-04-30","VLA"
"0","2020-04-30","VLA"
"2","2020-04-30","VLA"
"9","2020-04-30","VLA"
"0","2020-04-30","VLA"
"11","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"8","2020-04-30","VLA"
"3","2020-04-30","VLA"
"2","2020-04-30","VLA"
"0","2020-04-30","VLA"
"43","2020-04-30","VLA"
"0","2020-04-30","VLA"
"2","2020-04-30","VLA"
"25","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"55","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"7","2020-04-30","VLA"
"29","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"65","2020-04-30","VLA"
"0","2020-04-30","VLA"
"9","2020-04-30","VLA"
"0","2020-04-30","VLA"
"6","2020-04-30","VLA"
"16","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"2","2020-04-30","VLA"
"45","2020-04-30","VLA"
"0","2020-04-30","VLA"
"2","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"82","2020-04-30","VLA"
"0","2020-04-30","VLA"
"5","2020-04-30","VLA"
"1","2020-04-30","VLA"
"4","2020-04-30","VLA"
"6","2020-04-30","VLA"
"5","2020-04-30","VLA"
"0","2020-04-30","VLA"
"5","2020-04-30","VLA"
"4","2020-04-30","VLA"
"20","2020-04-30","VLA"
"0","2020-04-30","VLA"
"10","2020-04-30","VLA"
"0","2020-04-30","VLA"
"83","2020-04-30","VLA"
"5","2020-04-30","VLA"
"0","2020-04-30","VLA"
"2","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"40","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"2","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"29","2020-04-30","VLA"
"2","2020-04-30","VLA"
"5","2020-04-30","VLA"
"24","2020-04-30","VLA"
"8","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"12","2020-04-30","VLA"
"0","2020-05-01","VLA"
"13","2020-05-01","VLA"
"0","2020-05-01","VLA"
"3","2020-05-01","VLA"
"5","2020-05-01","VLA"
"16","2020-05-01","VLA"
"13","2020-05-01","VLA"
"11","2020-05-02","VLA"
"15","2020-05-02","VLA"
"83","2020-05-03","VLA"
"4","2020-05-03","VLA"
"0","2020-05-03","VLA"
"20","2020-05-03","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"2","2020-05-04","VLA"
"6","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"11","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"11","2020-05-04","VLA"
"0","2020-05-04","VLA"
"28","2020-05-04","VLA"
"29","2020-05-04","VLA"
"42","2020-05-04","VLA"
"11","2020-05-04","VLA"
"10","2020-05-04","VLA"
"30","2020-05-04","VLA"
"7","2020-05-04","VLA"
"0","2020-05-04","VLA"
"3","2020-05-04","VLA"
"0","2020-05-04","VLA"
"28","2020-05-04","VLA"
"3","2020-05-04","VLA"
"0","2020-05-04","VLA"
"2","2020-05-04","VLA"
"74","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"9","2020-05-04","VLA"
"1","2020-05-04","VLA"
"5","2020-05-04","VLA"
"2","2020-05-04","VLA"
"4","2020-05-04","VLA"
"4","2020-05-04","VLA"
"0","2020-05-04","VLA"
"2","2020-05-04","VLA"
"12","2020-05-04","VLA"
"9","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"7","2020-05-04","VLA"
"0","2020-05-04","VLA"
"8","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"19","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"5","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"2","2020-05-04","VLA"
"6","2020-05-04","VLA"
"11","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"18","2020-05-04","VLA"
"12","2020-05-04","VLA"
"0","2020-05-04","VLA"
"7","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"36","2020-05-04","VLA"
"0","2020-05-04","VLA"
"30","2020-05-04","VLA"
"1","2020-05-04","VLA"
"5","2020-05-04","VLA"
"55","2020-05-04","VLA"
"4","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"7","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"100","2020-05-04","VLA"
"30","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"5","2020-05-04","VLA"
"1","2020-05-04","VLA"
"5","2020-05-04","VLA"
"1","2020-05-04","VLA"
"22","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"2","2020-05-04","VLA"
"0","2020-05-04","VLA"
"15","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"2","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"9","2020-05-04","VLA"
"8","2020-05-04","VLA"
"1","2020-05-04","VLA"
"2","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"8","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"2","2020-05-04","VLA"
"3","2020-05-04","VLA"
"0","2020-05-04","VLA"
"7","2020-05-04","VLA"
"0","2020-05-04","VLA"
"30","2020-05-04","VLA"
"20","2020-05-04","VLA"
"6","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"27","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"17","2020-05-05","VLA"
"1","2020-05-05","VLA"
"19","2020-05-05","VLA"
"0","2020-05-05","VLA"
"8","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"7","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"24","2020-05-05","VLA"
"1","2020-05-05","VLA"
"2","2020-05-05","VLA"
"15","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"36","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"14","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"36","2020-05-05","VLA"
"7","2020-05-05","VLA"
"1","2020-05-05","VLA"
"20","2020-05-05","VLA"
"0","2020-05-05","VLA"
"4","2020-05-05","VLA"
"16","2020-05-05","VLA"
"26","2020-05-05","VLA"
"10","2020-05-05","VLA"
"20","2020-05-05","VLA"
"0","2020-05-05","VLA"
"9","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"83","2020-05-05","VLA"
"18","2020-05-05","VLA"
"4","2020-05-05","VLA"
"45","2020-05-05","VLA"
"1","2020-05-05","VLA"
"28","2020-05-05","VLA"
"6","2020-05-05","VLA"
"29","2020-05-05","VLA"
"3","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"16","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"5","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"9","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"8","2020-05-05","VLA"
"0","2020-05-05","VLA"
"21","2020-05-05","VLA"
"32","2020-05-05","VLA"
"7","2020-05-05","VLA"
"136","2020-05-05","VLA"
"0","2020-05-05","VLA"
"50","2020-05-05","BRU"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"10","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"9","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"15","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"7","2020-05-05","VLA"
"5","2020-05-05","VLA"
"30","2020-05-05","VLA"
"74","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"10","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"5","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"3","2020-05-05","VLA"
"0","2020-05-05","VLA"
"3","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-06","VLA"
"15","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"0","2020-05-06","VLA"
"1","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"11","2020-05-06","VLA"
"46","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"14","2020-05-06","VLA"
"3","2020-05-06","VLA"
"1","2020-05-06","VLA"
"4","2020-05-06","VLA"
"1","2020-05-06","VLA"
"0","2020-05-06","VLA"
"7","2020-05-06","VLA"
"0","2020-05-06","VLA"
"28","2020-05-06","VLA"
"0","2020-05-06","VLA"
"2","2020-05-06","VLA"
"0","2020-05-06","VLA"
"29","2020-05-06","VLA"
"11","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"3","2020-05-06","VLA"
"3","2020-05-06","VLA"
"43","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"1","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"9","2020-05-06","VLA"
"0","2020-05-06","VLA"
"2","2020-05-06","VLA"
"0","2020-05-07","VLA"
"9","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"6","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"1","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"10","2020-05-07","VLA"
"21","2020-05-07","VLA"
"1","2020-05-07","VLA"
"0","2020-05-07","VLA"
"11","2020-05-07","VLA"
"55","2020-05-07","VLA"
"0","2020-05-07","VLA"
"16","2020-05-07","VLA"
"0","2020-05-07","VLA"
"14","2020-05-07","VLA"
"0","2020-05-07","VLA"
"3","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"1","2020-05-07","VLA"
"18","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"1","2020-05-07","VLA"
"0","2020-05-07","VLA"
"1","2020-05-07","VLA"
"9","2020-05-07","VLA"
"0","2020-05-07","VLA"
"29","2020-05-07","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"2","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"21","2020-05-08","VLA"
"11","2020-05-08","VLA"
"0","2020-05-08","VLA"
"36","2020-05-08","VLA"
"10","2020-05-08","VLA"
"0","2020-05-08","VLA"
"44","2020-05-08","VLA"
"1","2020-05-08","VLA"
"11","2020-05-08","VLA"
"24","2020-05-08","VLA"
"6","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"65","2020-05-08","VLA"
"0","2020-05-08","WAL"
"0","2020-05-08","VLA"
"9","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"15","2020-05-08","VLA"
"0","2020-05-08","VLA"
"5","2020-05-08","VLA"
"55","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"15","2020-05-08","VLA"
"14","2020-05-08","VLA"
"2","2020-05-08","VLA"
"0","2020-05-08","VLA"
"3","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"6","2020-05-08","VLA"
"15","2020-05-08","VLA"
"30","2020-05-08","VLA"
"45","2020-05-08","VLA"
"10","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"29","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"9","2020-05-08","VLA"
"6","2020-05-08","VLA"
"51","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"2","2020-05-08","VLA"
"45","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"3","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"8","2020-05-08","VLA"
"7","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"4","2020-05-08","VLA"
"0","2020-05-08","VLA"
"22","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"2","2020-05-08","VLA"
"0","2020-05-09","VLA"
"30","2020-05-09","VLA"
"0","2020-05-09","VLA"
"0","2020-05-09","VLA"
"1","2020-05-09","VLA"
"6","2020-05-09","VLA"
"2","2020-05-09","VLA"
"5","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"0","2020-05-09","VLA"
"8","2020-05-09","VLA"
"1","2020-05-09","VLA"
"12","2020-05-10","VLA"
"0","2020-05-11","VLA"
"6","2020-05-11","VLA"
"7","2020-05-11","VLA"
"1","2020-05-11","VLA"
"11","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"1","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"29","2020-05-11","VLA"
"2","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"1","2020-05-11","VLA"
"0","2020-05-11","VLA"
"60","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"16","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"9","2020-05-11","VLA"
"1","2020-05-11","VLA"
"21","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"1","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"30","2020-05-11","VLA"
"0","2020-05-11","VLA"
"14","2020-05-11","VLA"
"5","2020-05-11","VLA"
"0","2020-05-11","VLA"
"31","2020-05-11","VLA"
"4","2020-05-11","VLA"
"24","2020-05-11","VLA"
"53","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"2","2020-05-12","VLA"
"35","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"8","2020-05-12","VLA"
"20","2020-05-12","VLA"
"5","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"5","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"12","2020-05-12","VLA"
"4","2020-05-12","VLA"
"5","2020-05-12","VLA"
"0","2020-05-12","VLA"
"74","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"2","2020-05-12","VLA"
"1","2020-05-12","VLA"
"2","2020-05-12","VLA"
"0","2020-05-12","VLA"
"6","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"5","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"51","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"3","2020-05-12","VLA"
"2","2020-05-12","VLA"
"9","2020-05-12","VLA"
"3","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"25","2020-05-12","VLA"
"0","2020-05-12","VLA"
"15","2020-05-12","VLA"
"0","2020-05-12","VLA"
"4","2020-05-12","VLA"
"4","2020-05-12","VLA"
"0","2020-05-12","VLA"
