"nr_num_cra_providers","d_completed","cd_regio"
"55","2020-04-09","VLA"
"230.1","2020-04-09","VLA"
"171","2020-04-09","VLA"
"65","2020-04-09","VLA"
"90","2020-04-09","VLA"
"180","2020-04-09","VLA"
"80","2020-04-09","VLA"
"30.42","2020-04-09","VLA"
"118","2020-04-09","VLA"
"50","2020-04-09","VLA"
"86","2020-04-09","VLA"
"85","2020-04-09","VLA"
"31","2020-04-09","VLA"
"110","2020-04-09","VLA"
"20","2020-04-09","VLA"
"30","2020-04-09","VLA"
"103","2020-04-09","VLA"
"68","2020-04-09","VLA"
"47","2020-04-09","VLA"
"71","2020-04-09","VLA"
"120","2020-04-09","VLA"
"75","2020-04-09","VLA"
"80","2020-04-09","VLA"
"87","2020-04-09","VLA"
"40","2020-04-09","WAL"
"52","2020-04-09","VLA"
"63","2020-04-09","VLA"
"40","2020-04-09","WAL"
"52","2020-04-09","VLA"
"49","2020-04-09","VLA"
"75","2020-04-09","VLA"
"140","2020-04-09","VLA"
"100","2020-04-09","VLA"
"82","2020-04-09","VLA"
"90","2020-04-09","VLA"
"65","2020-04-09","VLA"
"72","2020-04-09","VLA"
"36","2020-04-09","VLA"
"150","2020-04-09","VLA"
"48","2020-04-09","VLA"
"142","2020-04-09","VLA"
"50","2020-04-09","VLA"
"106","2020-04-09","VLA"
"70","2020-04-09","VLA"
"60","2020-04-09","VLA"
"58","2020-04-09","VLA"
"72","2020-04-09","VLA"
"61","2020-04-09","VLA"
"75","2020-04-09","VLA"
"80","2020-04-09","VLA"
"108","2020-04-09","VLA"
"71","2020-04-09","VLA"
"210","2020-04-09","VLA"
"70","2020-04-09","VLA"
"70","2020-04-09","VLA"
"25","2020-04-09","VLA"
"57","2020-04-09","VLA"
"63","2020-04-09","BRU"
"72","2020-04-09","VLA"
"65","2020-04-09","VLA"
"98","2020-04-09","VLA"
"77","2020-04-09","VLA"
"135","2020-04-09","VLA"
"99","2020-04-09","VLA"
"37","2020-04-09","VLA"
"41","2020-04-09","VLA"
"74","2020-04-09","VLA"
"15","2020-04-09","VLA"
"57","2020-04-09","VLA"
"150","2020-04-09","VLA"
"160","2020-04-09","VLA"
"00","2020-04-09","VLA"
"107","2020-04-09","VLA"
"36","2020-04-09","VLA"
"58","2020-04-09","VLA"
"40","2020-04-09","VLA"
"223","2020-04-09","VLA"
"100","2020-04-09","VLA"
"55","2020-04-09","VLA"
"50","2020-04-09","VLA"
"650","2020-04-09","VLA"
"57","2020-04-09","VLA"
"70","2020-04-09","VLA"
"49","2020-04-09","VLA"
"74","2020-04-09","VLA"
"16.66","2020-04-09","VLA"
"60","2020-04-09","VLA"
"25","2020-04-09","VLA"
"80","2020-04-09","VLA"
"22","2020-04-09","VLA"
"70","2020-04-09","VLA"
"120","2020-04-09","VLA"
"70","2020-04-09","VLA"
"30","2020-04-09","VLA"
"54","2020-04-09","VLA"
"13","2020-04-09","VLA"
"93","2020-04-09","VLA"
"130","2020-04-09","VLA"
"77","2020-04-09","VLA"
"42","2020-04-09","VLA"
"80","2020-04-09","VLA"
"100","2020-04-09","VLA"
"27","2020-04-09","VLA"
"80","2020-04-09","VLA"
"28","2020-04-09","VLA"
"96","2020-04-09","VLA"
"145","2020-04-09","VLA"
"68","2020-04-09","VLA"
"135","2020-04-09","VLA"
"25","2020-04-09","VLA"
"74","2020-04-09","VLA"
"120","2020-04-09","VLA"
"55","2020-04-09","VLA"
"247","2020-04-09","VLA"
"33.75","2020-04-09","VLA"
"41","2020-04-09","VLA"
"41","2020-04-09","VLA"
"52","2020-04-09","VLA"
"71","2020-04-09","VLA"
"75","2020-04-09","VLA"
"150","2020-04-09","VLA"
"104","2020-04-09","VLA"
"90","2020-04-09","VLA"
"100","2020-04-09","VLA"
"58","2020-04-09","VLA"
"100","2020-04-09","VLA"
"55","2020-04-10","VLA"
"15","2020-04-10","VLA"
"66","2020-04-10","VLA"
"60","2020-04-10","VLA"
"70","2020-04-10","VLA"
"25","2020-04-10","VLA"
"33","2020-04-10","VLA"
"22","2020-04-10","VLA"
"130","2020-04-10","VLA"
"37","2020-04-10","VLA"
"150","2020-04-10","VLA"
"225","2020-04-10","VLA"
"150","2020-04-10","VLA"
"73","2020-04-10","VLA"
"110","2020-04-10","VLA"
"60","2020-04-10","VLA"
"65","2020-04-10","VLA"
"68","2020-04-10","VLA"
"80","2020-04-10","VLA"
"87","2020-04-10","VLA"
"52","2020-04-10","VLA"
"55","2020-04-10","VLA"
"71","2020-04-10","VLA"
"110","2020-04-10","VLA"
"82","2020-04-10","VLA"
"120","2020-04-10","VLA"
"246","2020-04-10","VLA"
"45","2020-04-10","VLA"
"100","2020-04-10","VLA"
"93","2020-04-10","VLA"
"49","2020-04-10","VLA"
"32","2020-04-10","VLA"
"35","2020-04-10","VLA"
"27","2020-04-10","VLA"
"117","2020-04-10","VLA"
"110","2020-04-10","VLA"
"72","2020-04-10","VLA"
"57","2020-04-10","VLA"
"74","2020-04-10","VLA"
"33.75","2020-04-10","VLA"
"71","2020-04-10","VLA"
"100","2020-04-10","VLA"
"155","2020-04-10","VLA"
"101","2020-04-10","VLA"
"32","2020-04-10","VLA"
"140","2020-04-10","VLA"
"63","2020-04-10","VLA"
"79","2020-04-10","VLA"
"40","2020-04-10","VLA"
"40","2020-04-10","VLA"
"56","2020-04-10","VLA"
"114","2020-04-10","VLA"
"58","2020-04-10","VLA"
"125","2020-04-10","VLA"
"101","2020-04-10","VLA"
"90","2020-04-10","VLA"
"70","2020-04-10","VLA"
"103","2020-04-10","VLA"
"90","2020-04-10","VLA"
"37","2020-04-10","VLA"
"16.66","2020-04-10","VLA"
"87","2020-04-10","VLA"
"70","2020-04-10","VLA"
"27","2020-04-10","VLA"
"25","2020-04-10","VLA"
"70","2020-04-10","VLA"
"98","2020-04-10","VLA"
"62","2020-04-10","VLA"
"51","2020-04-10","VLA"
"96","2020-04-10","VLA"
"50","2020-04-10","VLA"
"150","2020-04-10","VLA"
"125","2020-04-10","VLA"
"140","2020-04-10","VLA"
"104","2020-04-10","VLA"
"350","2020-04-10","VLA"
"60","2020-04-10","VLA"
"135","2020-04-10","VLA"
"27","2020-04-10","VLA"
"53","2020-04-10","VLA"
"112","2020-04-10","VLA"
"50","2020-04-10","VLA"
"49","2020-04-10","VLA"
"88","2020-04-10","VLA"
"100","2020-04-10","VLA"
"55","2020-04-10","VLA"
"36","2020-04-10","VLA"
"130","2020-04-10","VLA"
"70","2020-04-10","VLA"
"80","2020-04-10","VLA"
"110","2020-04-10","VLA"
"75","2020-04-10","VLA"
"131","2020-04-10","VLA"
"40","2020-04-10","VLA"
"80","2020-04-10","VLA"
"38","2020-04-10","VLA"
"21","2020-04-10","VLA"
"38","2020-04-10","VLA"
"230","2020-04-10","VLA"
"275","2020-04-10","VLA"
"120","2020-04-10","VLA"
"54","2020-04-10","VLA"
"72","2020-04-10","VLA"
"100","2020-04-10","VLA"
"24","2020-04-10","VLA"
"100","2020-04-10","VLA"
"30","2020-04-10","VLA"
"99","2020-04-10","VLA"
"7","2020-04-10","VLA"
"33","2020-04-10","VLA"
"131","2020-04-10","VLA"
"32","2020-04-10","VLA"
"16.6","2020-04-10","BRU"
"50","2020-04-10","VLA"
"70","2020-04-10","VLA"
"142","2020-04-10","VLA"
"57","2020-04-10","VLA"
"43","2020-04-10","VLA"
"71","2020-04-10","VLA"
"124","2020-04-10","VLA"
"95","2020-04-10","VLA"
"85","2020-04-10","VLA"
"80","2020-04-10","VLA"
"50","2020-04-10","VLA"
"36","2020-04-10","VLA"
"79","2020-04-10","VLA"
"48","2020-04-10","VLA"
"33","2020-04-10","VLA"
"275","2020-04-10","VLA"
"178","2020-04-10","VLA"
"148","2020-04-10","VLA"
"82","2020-04-10","VLA"
"38","2020-04-10","VLA"
"34","2020-04-10","VLA"
"42","2020-04-10","VLA"
"35","2020-04-10","VLA"
"90","2020-04-10","VLA"
"120","2020-04-10","VLA"
"223","2020-04-10","VLA"
"96","2020-04-10","VLA"
"68","2020-04-10","VLA"
"72","2020-04-10","VLA"
"22","2020-04-10","VLA"
"65","2020-04-10","VLA"
"94","2020-04-10","VLA"
"61","2020-04-10","VLA"
"75","2020-04-10","VLA"
"74","2020-04-10","VLA"
"40","2020-04-10","VLA"
"75","2020-04-10","VLA"
"107","2020-04-10","VLA"
"41","2020-04-10","VLA"
"60","2020-04-10","VLA"
"110","2020-04-10","VLA"
"44","2020-04-10","VLA"
"63.75","2020-04-10","VLA"
"178","2020-04-10","VLA"
"90","2020-04-10","VLA"
"60","2020-04-10","VLA"
"74","2020-04-10","VLA"
"66","2020-04-10","VLA"
"47","2020-04-10","VLA"
"28","2020-04-10","VLA"
"38","2020-04-10","VLA"
"19","2020-04-10","VLA"
"39","2020-04-10","VLA"
"31","2020-04-10","VLA"
"119","2020-04-10","VLA"
"50","2020-04-10","VLA"
"93","2020-04-10","VLA"
"22","2020-04-13","VLA"
"50","2020-04-13","VLA"
"50","2020-04-13","VLA"
"68","2020-04-13","VLA"
"63.75","2020-04-13","VLA"
"33.75","2020-04-13","VLA"
"32","2020-04-13","VLA"
"100","2020-04-13","VLA"
"63.75","2020-04-13","VLA"
"18.25","2020-04-13","VLA"
"46","2020-04-13","VLA"
"30","2020-04-14","VLA"
"68","2020-04-14","VLA"
"70","2020-04-14","VLA"
"00","2020-04-14","VLA"
"33.75","2020-04-14","VLA"
"135","2020-04-14","VLA"
"35","2020-04-14","VLA"
"147","2020-04-14","VLA"
"66","2020-04-14","VLA"
"74","2020-04-14","VLA"
"225","2020-04-14","VLA"
"60","2020-04-14","VLA"
"125","2020-04-14","VLA"
"25","2020-04-14","VLA"
"55","2020-04-14","VLA"
"200","2020-04-14","VLA"
"120","2020-04-14","VLA"
"55","2020-04-14","VLA"
"30","2020-04-14","VLA"
"74","2020-04-14","VLA"
"93","2020-04-14","VLA"
"48","2020-04-14","VLA"
"57","2020-04-14","VLA"
"101","2020-04-14","VLA"
"51","2020-04-14","VLA"
"56","2020-04-14","VLA"
"60","2020-04-14","VLA"
"100","2020-04-14","VLA"
"80","2020-04-14","VLA"
"47","2020-04-14","VLA"
"39","2020-04-14","VLA"
"76","2020-04-14","VLA"
"27","2020-04-14","VLA"
"55","2020-04-14","VLA"
"171","2020-04-14","VLA"
"38","2020-04-14","VLA"
"260","2020-04-14","VLA"
"72","2020-04-14","VLA"
"74","2020-04-14","VLA"
"90","2020-04-14","VLA"
"110","2020-04-14","VLA"
"50","2020-04-14","VLA"
"34","2020-04-14","VLA"
"25","2020-04-14","VLA"
"75","2020-04-14","VLA"
"88","2020-04-14","VLA"
"246","2020-04-14","VLA"
"92","2020-04-14","VLA"
"65","2020-04-14","VLA"
"56","2020-04-14","VLA"
"72","2020-04-14","VLA"
"80","2020-04-14","VLA"
"104","2020-04-14","VLA"
"180","2020-04-14","VLA"
"120","2020-04-14","VLA"
"74","2020-04-14","VLA"
"15","2020-04-14","VLA"
"130","2020-04-14","VLA"
"223","2020-04-14","VLA"
"96","2020-04-14","VLA"
"70","2020-04-14","VLA"
"99","2020-04-14","VLA"
"75","2020-04-14","VLA"
"107","2020-04-14","VLA"
"18","2020-04-14","VLA"
"34","2020-04-14","VLA"
"31","2020-04-14","VLA"
"148","2020-04-14","VLA"
"24","2020-04-14","VLA"
"145","2020-04-14","VLA"
"140","2020-04-14","VLA"
"37","2020-04-14","VLA"
"38","2020-04-14","VLA"
"69","2020-04-14","VLA"
"100","2020-04-14","VLA"
"36","2020-04-14","VLA"
"38","2020-04-14","VLA"
"110","2020-04-14","VLA"
"31","2020-04-14","VLA"
"45","2020-04-14","VLA"
"117","2020-04-14","VLA"
"77","2020-04-14","VLA"
"60","2020-04-14","VLA"
"51","2020-04-14","VLA"
"60","2020-04-14","VLA"
"41","2020-04-14","VLA"
"90","2020-04-14","VLA"
"25","2020-04-14","VLA"
"148","2020-04-14","VLA"
"87","2020-04-14","VLA"
"55","2020-04-14","VLA"
"160","2020-04-14","VLA"
"72","2020-04-14","VLA"
"54","2020-04-14","VLA"
"98","2020-04-14","VLA"
"60","2020-04-14","VLA"
"39","2020-04-14","VLA"
"125","2020-04-14","VLA"
"7","2020-04-14","VLA"
"178","2020-04-14","VLA"
"130","2020-04-14","VLA"
"63","2020-04-14","VLA"
"80","2020-04-14","VLA"
"20","2020-04-14","VLA"
"52","2020-04-14","VLA"
"80","2020-04-14","VLA"
"114","2020-04-14","VLA"
"110","2020-04-14","VLA"
"60","2020-04-14","VLA"
"100","2020-04-14","VLA"
"131","2020-04-14","VLA"
"66","2020-04-14","VLA"
"71","2020-04-14","VLA"
"80","2020-04-14","VLA"
"95","2020-04-14","VLA"
"62","2020-04-14","VLA"
"27","2020-04-14","VLA"
"36","2020-04-14","VLA"
"107","2020-04-14","VLA"
"96","2020-04-14","VLA"
"115","2020-04-14","VLA"
"150","2020-04-14","VLA"
"58","2020-04-14","VLA"
"48","2020-04-14","VLA"
"150","2020-04-14","VLA"
"43","2020-04-14","VLA"
"140","2020-04-14","VLA"
"94","2020-04-14","VLA"
"80","2020-04-14","VLA"
"125","2020-04-14","VLA"
"57","2020-04-14","VLA"
"110","2020-04-14","VLA"
"28","2020-04-14","VLA"
"92","2020-04-14","VLA"
"80","2020-04-14","WAL"
"208","2020-04-14","VLA"
"22","2020-04-14","VLA"
"135","2020-04-14","VLA"
"46","2020-04-14","VLA"
"50","2020-04-14","VLA"
"44","2020-04-14","VLA"
"155","2020-04-14","VLA"
"20","2020-04-14","VLA"
"55","2020-04-14","VLA"
"60","2020-04-14","VLA"
"82","2020-04-14","VLA"
"45","2020-04-14","VLA"
"79","2020-04-14","VLA"
"36","2020-04-14","VLA"
"142","2020-04-14","VLA"
"112","2020-04-14","VLA"
"135","2020-04-14","VLA"
"63","2020-04-14","VLA"
"135","2020-04-14","VLA"
"70","2020-04-14","VLA"
"135","2020-04-15","VLA"
"101","2020-04-15","VLA"
"140","2020-04-15","VLA"
"148","2020-04-15","VLA"
"82","2020-04-15","VLA"
"112","2020-04-15","VLA"
"40","2020-04-15","VLA"
"42","2020-04-15","VLA"
"108","2020-04-15","VLA"
"100","2020-04-15","VLA"
"95","2020-04-15","VLA"
"70","2020-04-15","VLA"
"22","2020-04-15","VLA"
"200","2020-04-15","VLA"
"27","2020-04-15","VLA"
"70","2020-04-15","VLA"
"100","2020-04-15","VLA"
"60","2020-04-15","VLA"
"350","2020-04-15","VLA"
"150","2020-04-15","VLA"
"16.66","2020-04-15","VLA"
"85","2020-04-15","VLA"
"23","2020-04-15","VLA"
"68","2020-04-15","VLA"
"80","2020-04-15","VLA"
"100","2020-04-15","VLA"
"110","2020-04-15","VLA"
"135","2020-04-15","VLA"
"75","2020-04-15","VLA"
"40","2020-04-15","VLA"
"80","2020-04-15","VLA"
"28","2020-04-15","VLA"
"47","2020-04-15","VLA"
"66","2020-04-15","VLA"
"38","2020-04-15","VLA"
"45","2020-04-15","VLA"
"108","2020-04-15","VLA"
"28","2020-04-15","VLA"
"33","2020-04-15","VLA"
"90","2020-04-15","VLA"
"32","2020-04-15","VLA"
"30.42","2020-04-15","VLA"
"70","2020-04-15","VLA"
"57","2020-04-15","VLA"
"31","2020-04-15","VLA"
"37","2020-04-15","VLA"
"55","2020-04-15","VLA"
"80","2020-04-15","VLA"
"20","2020-04-15","VLA"
"68","2020-04-15","VLA"
"62","2020-04-15","VLA"
"49","2020-04-15","VLA"
"120","2020-04-15","VLA"
"96","2020-04-15","VLA"
"63","2020-04-15","VLA"
"57","2020-04-15","VLA"
"34","2020-04-15","VLA"
"223","2020-04-15","VLA"
"25","2020-04-15","VLA"
"70","2020-04-15","VLA"
"33.75","2020-04-15","VLA"
"71","2020-04-15","VLA"
"160","2020-04-15","VLA"
"130","2020-04-15","VLA"
"115","2020-04-15","VLA"
"30.42","2020-04-15","VLA"
"15","2020-04-15","VLA"
"43","2020-04-15","VLA"
"46","2020-04-15","VLA"
"50","2020-04-15","VLA"
"87","2020-04-15","VLA"
"100","2020-04-15","VLA"
"150","2020-04-15","VLA"
"60","2020-04-15","VLA"
"78","2020-04-15","VLA"
"41","2020-04-15","VLA"
"74","2020-04-15","VLA"
"31","2020-04-15","VLA"
"208","2020-04-15","VLA"
"100","2020-04-15","VLA"
"100","2020-04-15","VLA"
"77","2020-04-15","VLA"
"93","2020-04-15","VLA"
"136","2020-04-15","VLA"
"85","2020-04-15","VLA"
"72","2020-04-15","VLA"
"40","2020-04-15","VLA"
"150","2020-04-15","VLA"
"79","2020-04-15","VLA"
"60","2020-04-15","VLA"
"87","2020-04-15","VLA"
"180","2020-04-15","VLA"
"246","2020-04-15","VLA"
"60","2020-04-15","VLA"
"63","2020-04-15","BRU"
"32","2020-04-15","VLA"
"102","2020-04-15","VLA"
"36","2020-04-15","VLA"
"95","2020-04-15","VLA"
"120","2020-04-15","VLA"
"80","2020-04-15","VLA"
"51","2020-04-15","VLA"
"75","2020-04-15","VLA"
"79","2020-04-15","VLA"
"90","2020-04-15","VLA"
"225","2020-04-15","VLA"
"114","2020-04-15","VLA"
"71","2020-04-15","VLA"
"80","2020-04-15","VLA"
"67","2020-04-15","VLA"
"131","2020-04-15","VLA"
"48","2020-04-15","VLA"
"60","2020-04-15","VLA"
"30","2020-04-15","VLA"
"100","2020-04-15","VLA"
"107","2020-04-15","VLA"
"96","2020-04-15","VLA"
"72","2020-04-15","VLA"
"178","2020-04-15","VLA"
"68","2020-04-15","VLA"
"33","2020-04-15","VLA"
"75","2020-04-15","VLA"
"180","2020-04-15","VLA"
"130","2020-04-15","VLA"
"96","2020-04-15","VLA"
"95","2020-04-15","VLA"
"275","2020-04-15","VLA"
"60","2020-04-15","VLA"
"75","2020-04-15","VLA"
"95","2020-04-15","VLA"
"74","2020-04-15","VLA"
"98","2020-04-15","VLA"
"39","2020-04-15","VLA"
"74","2020-04-15","VLA"
"48","2020-04-15","VLA"
"92","2020-04-15","VLA"
"110","2020-04-15","VLA"
"170","2020-04-15","VLA"
"107","2020-04-15","VLA"
"100","2020-04-15","VLA"
"70","2020-04-15","VLA"
"100","2020-04-15","VLA"
"600","2020-04-15","VLA"
"110","2020-04-15","VLA"
"74","2020-04-15","VLA"
"51","2020-04-15","VLA"
"200","2020-04-15","VLA"
"82","2020-04-15","VLA"
"60","2020-04-15","VLA"
"117","2020-04-15","VLA"
"70","2020-04-15","VLA"
"135","2020-04-15","VLA"
"86","2020-04-15","VLA"
"85","2020-04-15","VLA"
"60","2020-04-15","VLA"
"100","2020-04-15","VLA"
"55","2020-04-15","VLA"
"118","2020-04-15","VLA"
"187","2020-04-15","VLA"
"22","2020-04-15","VLA"
"50","2020-04-15","VLA"
"25","2020-04-15","VLA"
"63","2020-04-15","VLA"
"60","2020-04-15","VLA"
"68","2020-04-15","VLA"
"53","2020-04-15","VLA"
"40","2020-04-15","VLA"
"38","2020-04-15","VLA"
"63","2020-04-15","VLA"
"60","2020-04-15","VLA"
"88","2020-04-15","VLA"
"48","2020-04-15","VLA"
"155","2020-04-15","VLA"
"30","2020-04-15","VLA"
"28","2020-04-15","VLA"
"125","2020-04-15","VLA"
"156","2020-04-15","VLA"
"100","2020-04-15","VLA"
"255","2020-04-15","VLA"
"120","2020-04-15","VLA"
"50","2020-04-15","VLA"
"93","2020-04-15","VLA"
"142","2020-04-15","VLA"
"66","2020-04-15","VLA"
"75","2020-04-15","VLA"
"53","2020-04-15","VLA"
"275","2020-04-15","VLA"
"48","2020-04-15","VLA"
"125","2020-04-15","VLA"
"65","2020-04-15","VLA"
"145","2020-04-15","VLA"
"50","2020-04-15","VLA"
"41","2020-04-16","VLA"
"115","2020-04-16","VLA"
"50","2020-04-16","VLA"
"90","2020-04-16","VLA"
"100","2020-04-16","VLA"
"118","2020-04-16","VLA"
"90","2020-04-16","VLA"
"60","2020-04-16","VLA"
"30","2020-04-16","VLA"
"160","2020-04-16","VLA"
"33.75","2020-04-16","VLA"
"74","2020-04-16","VLA"
"125","2020-04-16","VLA"
"66","2020-04-16","VLA"
"110","2020-04-16","VLA"
"58","2020-04-16","VLA"
"87","2020-04-16","VLA"
"50000","2020-04-16","VLA"
"93","2020-04-16","VLA"
"140","2020-04-16","VLA"
"85","2020-04-16","VLA"
"80","2020-04-16","VLA"
"98","2020-04-16","VLA"
"48","2020-04-16","VLA"
"131","2020-04-16","VLA"
"50","2020-04-16","VLA"
"100","2020-04-16","VLA"
"150","2020-04-16","VLA"
"71","2020-04-16","VLA"
"93","2020-04-16","VLA"
"38","2020-04-16","VLA"
"25","2020-04-16","VLA"
"48","2020-04-16","VLA"
"27","2020-04-16","VLA"
"140","2020-04-16","VLA"
"108","2020-04-16","VLA"
"50","2020-04-16","VLA"
"40","2020-04-16","VLA"
"41","2020-04-16","VLA"
"28","2020-04-16","VLA"
"68","2020-04-16","VLA"
"31","2020-04-16","VLA"
"33","2020-04-16","VLA"
"58","2020-04-16","VLA"
"100","2020-04-16","VLA"
"45","2020-04-16","VLA"
"39","2020-04-16","VLA"
"55","2020-04-16","VLA"
"110","2020-04-16","VLA"
"107","2020-04-16","VLA"
"65","2020-04-16","VLA"
"100","2020-04-16","VLA"
"49","2020-04-16","VLA"
"92","2020-04-16","VLA"
"50","2020-04-16","VLA"
"107","2020-04-16","VLA"
"124","2020-04-16","VLA"
"51","2020-04-16","VLA"
"255","2020-04-16","VLA"
"168","2020-04-16","VLA"
"45","2020-04-16","VLA"
"71","2020-04-16","VLA"
"70","2020-04-16","VLA"
"37","2020-04-16","VLA"
"53","2020-04-16","VLA"
"96","2020-04-16","VLA"
"136","2020-04-16","VLA"
"36","2020-04-16","VLA"
"38","2020-04-16","VLA"
"110","2020-04-16","VLA"
"74","2020-04-16","VLA"
"25","2020-04-16","VLA"
"70","2020-04-16","VLA"
"31","2020-04-16","VLA"
"60","2020-04-16","VLA"
"90","2020-04-16","VLA"
"96","2020-04-16","VLA"
"100","2020-04-16","VLA"
"24","2020-04-16","VLA"
"87","2020-04-16","VLA"
"37","2020-04-16","VLA"
"115","2020-04-16","VLA"
"46","2020-04-16","VLA"
"145","2020-04-16","VLA"
"30","2020-04-16","VLA"
"58","2020-04-16","VLA"
"178","2020-04-16","VLA"
"120","2020-04-16","VLA"
"80","2020-04-16","VLA"
"93","2020-04-16","VLA"
"71","2020-04-16","VLA"
"25","2020-04-16","VLA"
"155","2020-04-16","VLA"
"75","2020-04-16","VLA"
"112","2020-04-16","VLA"
"96","2020-04-16","VLA"
"15","2020-04-16","VLA"
"95","2020-04-16","VLA"
"33","2020-04-16","VLA"
"100","2020-04-16","VLA"
"139","2020-04-16","VLA"
"100","2020-04-16","VLA"
"125","2020-04-16","VLA"
"40","2020-04-16","VLA"
"139","2020-04-16","VLA"
"70","2020-04-16","VLA"
"74","2020-04-16","VLA"
"40","2020-04-16","VLA"
"100","2020-04-16","VLA"
"94","2020-04-16","VLA"
"75","2020-04-16","VLA"
"74","2020-04-16","VLA"
"110","2020-04-16","VLA"
"86","2020-04-16","VLA"
"93","2020-04-16","VLA"
"16.8","2020-04-16","BRU"
"30.42","2020-04-16","VLA"
"40","2020-04-16","VLA"
"70","2020-04-16","VLA"
"180","2020-04-16","VLA"
"140","2020-04-16","VLA"
"51","2020-04-16","VLA"
"57","2020-04-16","VLA"
"50","2020-04-16","VLA"
"48","2020-04-16","VLA"
"223","2020-04-16","VLA"
"50","2020-04-16","VLA"
"200","2020-04-16","VLA"
"50","2020-04-16","VLA"
"225","2020-04-16","VLA"
"72","2020-04-16","VLA"
"140","2020-04-16","VLA"
"48","2020-04-16","VLA"
"80","2020-04-16","VLA"
"35","2020-04-16","VLA"
"99","2020-04-16","VLA"
"250","2020-04-16","VLA"
"60","2020-04-16","VLA"
"82","2020-04-16","VLA"
"92","2020-04-16","VLA"
"74","2020-04-16","VLA"
"39","2020-04-16","VLA"
"34","2020-04-16","VLA"
"57","2020-04-16","VLA"
"70","2020-04-16","VLA"
"246","2020-04-16","VLA"
"47","2020-04-16","VLA"
"80","2020-04-16","VLA"
"40","2020-04-16","VLA"
"54","2020-04-16","VLA"
"74","2020-04-16","VLA"
"50","2020-04-16","VLA"
"135","2020-04-16","VLA"
"100","2020-04-16","VLA"
"56","2020-04-16","VLA"
"68","2020-04-16","VLA"
"148","2020-04-16","VLA"
"171","2020-04-16","VLA"
"350","2020-04-16","VLA"
"96","2020-04-16","VLA"
"55","2020-04-16","VLA"
"125","2020-04-16","VLA"
"118","2020-04-16","VLA"
"38","2020-04-16","VLA"
"55","2020-04-16","VLA"
"150","2020-04-16","VLA"
"50","2020-04-16","VLA"
"210","2020-04-16","VLA"
"38","2020-04-16","VLA"
"24","2020-04-16","VLA"
"36","2020-04-16","VLA"
"135","2020-04-16","VLA"
"52","2020-04-16","VLA"
"25","2020-04-16","VLA"
"100","2020-04-16","VLA"
"75","2020-04-16","VLA"
"82","2020-04-16","VLA"
"80","2020-04-16","VLA"
"42","2020-04-16","VLA"
"43","2020-04-16","VLA"
"130","2020-04-17","VLA"
"95","2020-04-17","VLA"
"130","2020-04-17","VLA"
"78","2020-04-17","VLA"
"35","2020-04-17","VLA"
"80","2020-04-17","VLA"
"24","2020-04-17","VLA"
"136","2020-04-17","VLA"
"41","2020-04-17","VLA"
"96","2020-04-17","VLA"
"114","2020-04-17","VLA"
"156","2020-04-17","VLA"
"30","2020-04-17","VLA"
"89","2020-04-17","VLA"
