"cd_pharmacy_measures","d_completed","cd_regio"
"12","2020-03-27","VLA"
"12","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","BRU"
"13","2020-03-27","BRU"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","WAL"
"13","2020-03-27","VLA"
"13","2020-03-27","VLA"
"13","2020-03-27","WAL"
"13","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","VLA"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","WAL"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","BRU"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","BRU"
"2","2020-03-27","BRU"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","VLA"
"2","2020-03-27","WAL"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","WAL"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","VLA"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","WAL"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","BRU"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"3","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","BRU"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","VLA"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","WAL"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"4","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","VLA"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","BRU"
"5","2020-03-27","BRU"
"5","2020-03-27","BRU"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","WAL"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","BRU"
"5","2020-03-27","BRU"
"5","2020-03-27","BRU"
"5","2020-03-27","BRU"
"5","2020-03-27","BRU"
"5","2020-03-27","BRU"
"5","2020-03-27","BRU"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"6","2020-03-27","BRU"
"6","2020-03-27","WAL"
"6","2020-03-27","VLA"
"6","2020-03-27","WAL"
"6","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","VLA"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","WAL"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","BRU"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"7","2020-03-27","VLA"
"8","2020-03-27","VLA"
"8","2020-03-27","VLA"
"8","2020-03-27","VLA"
"8","2020-03-27","BRU"
"8","2020-03-27","BRU"
"8","2020-03-27","BRU"
"8","2020-03-27","BRU"
"8","2020-03-27","VLA"
"8","2020-03-27","WAL"
"8","2020-03-27","WAL"
"8","2020-03-27","WAL"
"8","2020-03-27","VLA"
"8","2020-03-27","WAL"
"8","2020-03-27","WAL"
"8","2020-03-27","WAL"
"8","2020-03-27","WAL"
"8","2020-03-27","WAL"
"8","2020-03-27","WAL"
"8","2020-03-27","WAL"
"8","2020-03-27","VLA"
"8","2020-03-27","VLA"
"8","2020-03-27","VLA"
"9","2020-03-27","VLA"
"9","2020-03-27","VLA"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","VLA"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","VLA"
"9","2020-03-27","VLA"
"9","2020-03-27","VLA"
"9","2020-03-27","VLA"
"9","2020-03-27","WAL"
"9","2020-03-27","WAL"
"9","2020-03-27","BRU"
"9","2020-03-27","VLA"
"9","2020-03-27","VLA"
"9","2020-03-27","VLA"
"9","2020-03-27","BRU"
"9","2020-03-27","BRU"
"9","2020-03-27","BRU"
"9","2020-03-27","BRU"
"9","2020-03-27","BRU"
"9","2020-03-27","BRU"
"9","2020-03-27","BRU"
"9","2020-03-27","BRU"
"9","2020-03-27","BRU"
"9","2020-03-27","VLA"
"9","2020-03-27","VLA"
"9","2020-03-27","VLA"
"Nettoyage du sol au détail (pierre calcaire)","2020-03-27","WAL"
"Temperatuur meten dagelijks","2020-03-27","VLA"
"Vuilbakken met voetpedaal patiënten en voor ons.regelmatig verluchten.regelmatig 1/2  uurtje buiten","2020-03-27","BRU"
"nous donnons des lingettes","2020-03-27","WAL"
"nous limitons au maximum la manipulation des ordonnances (preuves de prescription électroniques sont encodées à distance et jetées par le patient)","2020-03-27","WAL"
"on nettoie la pharmacie à l'eau de javel 2x par semaine","2020-03-27","VLA"
"we hebben een aparte in- en uitgang gemaakt zodat de mensen die binnenkomen een ander parcour afleggen dan die naar buiten gaan, dit door rekken te plaatsen in de apotheek","2020-03-27","VLA"
