"TX_GP_PROF_CIRCLE","d_completed","cd_regio"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"As. des Généralistes de la Région des Fagnes","2020-04-07","WAL"
"","2020-04-07","VLA"
"HAK Wezembeek-Oppem en Kraainem","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAK Prometheus","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"HAK Noord-Limburg","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Association des Médecins Généralistes de la Basse-Meuse","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"As. des Médecins Généralistes Famenne-Ardenne","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"As. des Généralistes de la Région des Fagnes","2020-04-07","WAL"
"","2020-04-07","BRU"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"Cercle des Médecins généralistes de Grâce-Hollogne","2020-04-07","WAL"
"Association des Médecins Généralistes de Mons","2020-04-07","WAL"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Union des Médecins Généralistes Borains","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAK Hoboken-Kiel-Valaar","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"Cercle des médecins généralistes de la Senette","2020-04-07","WAL"
"HAK Alden Biesen","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"As. des Généralistes de l'Est francophone de la Belgique","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Association des Médecins Généralistes de Genappe","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"HAK Oudenaarde","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Cercle des Médecins Généralistes d'Aywaille","2020-04-07","WAL"
"","2020-04-07","BRU"
"Cercle des médecins généralistes de la Senette","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Association des Généralistes du Tournaisis","2020-04-07","WAL"
"","2020-04-07","WAL"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"HAZOH","2020-04-07","VLA"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-07","WAL"
"","2020-04-07","WAL"
"HAK Brecht-Wuustwezel","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-07","WAL"
"HIJW","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAK Wezembeek-Oppem en Kraainem","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"HAK West-Limburg","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Cercle des Médecins Généralistes de Villers-la-Ville","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Féd. des Médecins Généralistes du Centre et de Binche","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Cercle Médical du Condroz","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAMWVL","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAK Kinema","2020-04-07","VLA"
"Cercle Médical Malonne-Floreffe","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"As. des Médecins Généralistes du Centre-Ardennes","2020-04-07","WAL"
"","2020-04-07","VLA"
"Cercle de Saint-Nicolas 2nd cercle","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAK Noord-Limburg","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-07","WAL"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"HAZOH","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Zone de garde Ferrières-Hamoir","2020-04-07","WAL"
"","2020-04-07","WAL"
"As. des Médecins Généralistes du Val de Dendre","2020-04-07","WAL"
"","2020-04-07","VLA"
"Cercle des Médecins Généralistes de Namur Ouest","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-07","WAL"
"Cercle des Médecins Omnipraticiens de Hesbaye","2020-04-07","WAL"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAK Schelde-Rupel","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"As. des Médecins Généralistes du Val de Dendre","2020-04-07","WAL"
"Union des Médecins Généralistes Borains","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HZW","2020-04-07","VLA"
"","2020-04-07","VLA"
"Cercle Médical Malonne-Floreffe","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"As. des Généralistes de Court Saint Etienne - Ottignies Louvain la Neuve et Bousval","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-07","WAL"
"","2020-04-07","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-07","WAL"
"","2020-04-07","VLA"
"Cercle de Saint-Nicolas 1er cercle","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAK Berchem - Minerva","2020-04-07","VLA"
"","2020-04-07","WAL"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"VHKZ","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-07","WAL"
"","2020-04-07","VLA"
"Association des Généralistes du Tournaisis","2020-04-07","WAL"
"","2020-04-07","VLA"
"lmn-haan-gms","2020-04-07","VLA"
"","2020-04-07","VLA"
"Cercle des Médecins Généralistes de Villers-la-Ville","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-07","WAL"
"HAKRO","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"Cercle des Médecins Généralistes de Namur Ouest","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"As. des Médecins Généralistes de Chaumont Gistoux","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Cercle Médical Malonne-Floreffe","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Féd. des Médecins Généralistes du Centre et de Binche","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Rassemblement des Médecins Généralistes du namurois","2020-04-07","WAL"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Association des Médecins Généralistes de la Basse-Meuse","2020-04-07","WAL"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Association des Généralistes du Tournaisis","2020-04-07","WAL"
"","2020-04-07","WAL"
"Cercle Médical du Condroz","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"As. des Médecins Généralistes du Val de Dendre","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"Rassemblement des Médecins Généralistes du namurois","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-07","WAL"
"","2020-04-07","VLA"
"Association des Généralistes du Tournaisis","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"HAK Hoppeland","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-07","WAL"
"","2020-04-07","VLA"
"Rassemblement des Médecins Généralistes du namurois","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"As. des Médecins Généralistes du Centre-Ardennes","2020-04-07","WAL"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Association des Médecins Généralistes de Mons","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-07","WAL"
"Zone de garde Ferrières-Hamoir","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"As. des Généralistes de l'Est francophone de la Belgique","2020-04-07","WAL"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"HZW","2020-04-07","VLA"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-07","WAL"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","VLA"
"LOHAK","2020-04-07","VLA"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-07","WAL"
"","2020-04-07","VLA"
"KHOBRA","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Société des Généralistes cominois","2020-04-07","WAL"
"VEHAMED","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAK Schelde-Rupel","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"HAK Bree-Oudsbergen","2020-04-07","VLA"
"","2020-04-07","VLA"
"Cercle des Médecins Généralistes de Namur Ouest","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"HAHSL","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"HAK Antwerpen Oost","2020-04-07","VLA"
"Rassemblement des Médecins Généralistes du namurois","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"Cercle des Généralistes de Perwez et Incourt","2020-04-07","WAL"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-07","WAL"
"","2020-04-07","VLA"
"As. des Médecins Généralistes de Braine-l'alleud et Waterloo","2020-04-07","WAL"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","WAL"
"Brusselse HAK","2020-04-07","BRU"
"","2020-04-07","VLA"
"Rassemblement des Médecins Généralistes du namurois","2020-04-07","WAL"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","VLA"
"","2020-04-07","BRU"
"","2020-04-07","WAL"
