"nr_num_cra_beds_available","d_completed","cd_regio"
"254","2020-04-27","VLA"
"102","2020-04-27","VLA"
"92","2020-04-27","VLA"
"101","2020-04-27","VLA"
"155","2020-04-27","VLA"
"96","2020-04-27","VLA"
"64","2020-04-27","VLA"
"78","2020-04-27","VLA"
"102","2020-04-27","VLA"
"113","2020-04-27","VLA"
"180","2020-04-27","VLA"
"104","2020-04-27","VLA"
"90","2020-04-27","VLA"
"177","2020-04-27","VLA"
"135","2020-04-27","VLA"
"112","2020-04-27","VLA"
"68","2020-04-27","VLA"
"138","2020-04-27","VLA"
"59","2020-04-27","WAL"
"99","2020-04-27","VLA"
"120","2020-04-27","VLA"
"176","2020-04-27","VLA"
"146","2020-04-27","VLA"
"120","2020-04-27","VLA"
"98","2020-04-27","VLA"
"20.53","2020-04-27","VLA"
"155","2020-04-28","VLA"
"124","2020-04-28","VLA"
"176","2020-04-28","VLA"
"152","2020-04-28","VLA"
"105","2020-04-28","VLA"
"90","2020-04-28","VLA"
"121","2020-04-28","VLA"
"104","2020-04-28","VLA"
"154","2020-04-28","VLA"
"110","2020-04-28","VLA"
"96","2020-04-28","VLA"
"61","2020-04-28","VLA"
"155","2020-04-28","VLA"
"124","2020-04-28","VLA"
"87","2020-04-28","VLA"
"113","2020-04-28","VLA"
"120","2020-04-28","VLA"
"64","2020-04-28","VLA"
"94","2020-04-28","VLA"
"83","2020-04-28","VLA"
"71","2020-04-28","VLA"
"101","2020-04-28","VLA"
"96","2020-04-28","VLA"
"92","2020-04-28","VLA"
"155","2020-04-28","VLA"
"93","2020-04-28","VLA"
"96","2020-04-28","VLA"
"59","2020-04-28","VLA"
"160","2020-04-28","VLA"
"54","2020-04-28","VLA"
"60","2020-04-28","VLA"
"224","2020-04-28","VLA"
"66","2020-04-28","VLA"
"65","2020-04-28","VLA"
"35","2020-04-28","VLA"
"64","2020-04-28","VLA"
"75","2020-04-28","VLA"
"193","2020-04-28","VLA"
"120","2020-04-28","VLA"
"80","2020-04-28","VLA"
"80","2020-04-28","VLA"
"89","2020-04-28","VLA"
"60","2020-04-28","VLA"
"180","2020-04-28","VLA"
"85","2020-04-28","VLA"
"146","2020-04-28","VLA"
"53","2020-04-28","VLA"
"216","2020-04-28","VLA"
"139","2020-04-28","VLA"
"122","2020-04-28","VLA"
"180","2020-04-28","VLA"
"84","2020-04-28","VLA"
"186","2020-04-28","VLA"
"66","2020-04-28","VLA"
"156","2020-04-28","VLA"
"106","2020-04-28","VLA"
"26","2020-04-28","VLA"
"59","2020-04-28","VLA"
"96","2020-04-28","VLA"
"326","2020-04-28","VLA"
"174","2020-04-28","VLA"
"169","2020-04-28","VLA"
"121","2020-04-28","VLA"
"30","2020-04-28","VLA"
"101","2020-04-28","VLA"
"119","2020-04-28","VLA"
"117","2020-04-28","VLA"
"90","2020-04-28","VLA"
"104","2020-04-28","VLA"
"100","2020-04-28","VLA"
"205","2020-04-28","VLA"
"100","2020-04-28","VLA"
"120","2020-04-28","VLA"
"120","2020-04-28","VLA"
"180","2020-04-28","VLA"
"94","2020-04-28","VLA"
"100","2020-04-28","VLA"
"218","2020-04-28","VLA"
"107","2020-04-28","VLA"
"120","2020-04-28","VLA"
"120","2020-04-28","VLA"
"73","2020-04-28","VLA"
"138","2020-04-28","VLA"
"64","2020-04-28","VLA"
"135","2020-04-28","VLA"
"126","2020-04-28","VLA"
"115","2020-04-28","VLA"
"68","2020-04-28","VLA"
"63","2020-04-28","VLA"
"98","2020-04-28","VLA"
"60","2020-04-28","VLA"
"165","2020-04-28","VLA"
"64","2020-04-28","VLA"
"180","2020-04-28","VLA"
"106","2020-04-28","VLA"
"277","2020-04-28","VLA"
"142","2020-04-28","VLA"
"90","2020-04-28","VLA"
"105","2020-04-28","VLA"
"177","2020-04-28","VLA"
"150","2020-04-28","BRU"
"70","2020-04-28","VLA"
"124","2020-04-28","VLA"
"100","2020-04-28","VLA"
"88","2020-04-28","VLA"
"154","2020-04-28","VLA"
"96","2020-04-28","VLA"
"160","2020-04-28","VLA"
"47","2020-04-28","VLA"
"42","2020-04-28","VLA"
"115","2020-04-28","VLA"
"545","2020-04-28","VLA"
"100","2020-04-28","VLA"
"77","2020-04-28","VLA"
"92","2020-04-28","VLA"
"121","2020-04-28","VLA"
"180","2020-04-28","VLA"
"155","2020-04-28","VLA"
"90","2020-04-28","VLA"
"182","2020-04-28","VLA"
"180","2020-04-28","VLA"
"102","2020-04-28","VLA"
"139","2020-04-28","VLA"
"80","2020-04-28","VLA"
"54","2020-04-28","VLA"
"102","2020-04-28","VLA"
"109","2020-04-28","VLA"
"78","2020-04-28","VLA"
"110","2020-04-28","VLA"
"125","2020-04-28","VLA"
"132","2020-04-28","VLA"
"250","2020-04-28","VLA"
"90","2020-04-28","VLA"
"100","2020-04-28","VLA"
"65","2020-04-28","VLA"
"141","2020-04-28","VLA"
"59","2020-04-28","WAL"
"123","2020-04-28","VLA"
"186","2020-04-28","VLA"
"107","2020-04-28","VLA"
"102","2020-04-28","VLA"
"106","2020-04-28","VLA"
"220","2020-04-28","VLA"
"80","2020-04-28","VLA"
"178","2020-04-28","VLA"
"83","2020-04-28","VLA"
"97","2020-04-28","VLA"
"126","2020-04-28","VLA"
"104","2020-04-29","VLA"
"60","2020-04-29","VLA"
"124","2020-04-29","VLA"
"155","2020-04-29","VLA"
"180","2020-04-29","VLA"
"101","2020-04-29","VLA"
"193","2020-04-29","VLA"
"73","2020-04-29","VLA"
"254","2020-04-29","VLA"
"58","2020-04-29","VLA"
"107","2020-04-29","VLA"
"139","2020-04-29","VLA"
"124","2020-04-29","VLA"
"165","2020-04-29","VLA"
"174","2020-04-29","VLA"
"132","2020-04-29","VLA"
"111","2020-04-29","VLA"
"83","2020-04-29","VLA"
"60","2020-04-29","VLA"
"54","2020-04-29","VLA"
"146","2020-04-29","VLA"
"71","2020-04-29","VLA"
"126","2020-04-29","VLA"
"109","2020-04-29","VLA"
"42","2020-04-29","VLA"
"180","2020-04-29","VLA"
"142","2020-04-29","VLA"
"186","2020-04-29","VLA"
"117","2020-04-29","VLA"
"100","2020-04-29","VLA"
"90","2020-04-29","VLA"
"120","2020-04-29","VLA"
"146","2020-04-29","VLA"
"155","2020-04-29","VLA"
"97","2020-04-29","VLA"
"59","2020-04-29","VLA"
"92","2020-04-29","VLA"
"101","2020-04-29","VLA"
"80","2020-04-29","VLA"
"92","2020-04-29","VLA"
"180","2020-04-29","VLA"
"166","2020-04-29","VLA"
"177","2020-04-29","VLA"
"44","2020-04-29","VLA"
"105","2020-04-29","VLA"
"75","2020-04-29","VLA"
"60","2020-04-29","VLA"
"120","2020-04-29","VLA"
"123","2020-04-29","VLA"
"180","2020-04-29","VLA"
"80","2020-04-29","VLA"
"64","2020-04-29","VLA"
"140","2020-04-29","VLA"
"180","2020-04-29","VLA"
"64","2020-04-29","VLA"
"76","2020-04-29","VLA"
"141","2020-04-29","VLA"
"186","2020-04-29","VLA"
"61","2020-04-29","VLA"
"43","2020-04-29","VLA"
"210","2020-04-29","VLA"
"87","2020-04-29","VLA"
"156","2020-04-29","VLA"
"169","2020-04-29","VLA"
"146","2020-04-29","VLA"
"50","2020-04-29","VLA"
"170","2020-04-29","VLA"
"100","2020-04-29","VLA"
"160","2020-04-29","VLA"
"65","2020-04-29","VLA"
"78","2020-04-29","VLA"
"96","2020-04-29","VLA"
"65","2020-04-29","VLA"
"120","2020-04-29","VLA"
"115","2020-04-29","VLA"
"153","2020-04-29","VLA"
"109","2020-04-29","VLA"
"155","2020-04-29","VLA"
"180","2020-04-29","VLA"
"141","2020-04-29","VLA"
"60","2020-04-29","VLA"
"121","2020-04-29","VLA"
"185","2020-04-29","VLA"
"54","2020-04-29","VLA"
"96","2020-04-29","VLA"
"93","2020-04-29","VLA"
"102","2020-04-29","VLA"
"120","2020-04-29","VLA"
"121","2020-04-29","VLA"
"102","2020-04-29","VLA"
"120","2020-04-29","VLA"
"66","2020-04-29","VLA"
"59","2020-04-29","VLA"
"122","2020-04-29","VLA"
"85","2020-04-29","VLA"
"106","2020-04-29","VLA"
"193","2020-04-29","VLA"
"224","2020-04-29","VLA"
"90","2020-04-29","VLA"
"99","2020-04-29","VLA"
"117","2020-04-29","VLA"
"115","2020-04-29","VLA"
"105","2020-04-29","VLA"
"135","2020-04-29","VLA"
"110","2020-04-29","VLA"
"33","2020-04-29","VLA"
"102","2020-04-29","VLA"
"64","2020-04-29","VLA"
"60","2020-04-29","VLA"
"98","2020-04-29","VLA"
"138","2020-04-29","VLA"
"90","2020-04-29","VLA"
"126","2020-04-29","VLA"
"33","2020-04-29","VLA"
"96","2020-04-29","VLA"
"147","2020-04-29","VLA"
"135","2020-04-29","VLA"
"61","2020-04-29","VLA"
"94","2020-04-29","VLA"
"60","2020-04-29","VLA"
"100","2020-04-29","VLA"
"220","2020-04-29","VLA"
"88","2020-04-29","VLA"
"53","2020-04-29","VLA"
"152","2020-04-29","VLA"
"108","2020-04-29","VLA"
"180","2020-04-29","VLA"
"80","2020-04-29","VLA"
"83","2020-04-29","VLA"
"108","2020-04-29","VLA"
"126","2020-04-29","VLA"
"68","2020-04-29","VLA"
"207","2020-04-29","VLA"
"93","2020-04-29","VLA"
"124","2020-04-29","VLA"
"106","2020-04-29","VLA"
"65","2020-04-30","VLA"
"92","2020-04-30","VLA"
"120","2020-04-30","VLA"
"160","2020-04-30","VLA"
"123","2020-04-30","VLA"
"93","2020-04-30","VLA"
"193","2020-04-30","VLA"
"120","2020-04-30","VLA"
"60","2020-04-30","VLA"
"124","2020-04-30","VLA"
"61","2020-04-30","VLA"
"180","2020-04-30","VLA"
"180","2020-04-30","VLA"
"120","2020-04-30","VLA"
"224","2020-04-30","VLA"
"58","2020-04-30","VLA"
"101","2020-04-30","VLA"
"126","2020-04-30","VLA"
"220","2020-04-30","VLA"
"75","2020-04-30","VLA"
"117","2020-04-30","VLA"
"107","2020-04-30","VLA"
"104","2020-04-30","VLA"
"139","2020-04-30","VLA"
"180","2020-04-30","VLA"
"186","2020-04-30","VLA"
"147","2020-04-30","VLA"
"33","2020-04-30","VLA"
"94","2020-04-30","VLA"
"106","2020-04-30","VLA"
"66","2020-04-30","VLA"
"105","2020-04-30","VLA"
"156","2020-04-30","VLA"
"326","2020-04-30","VLA"
"100","2020-04-30","VLA"
"100","2020-04-30","VLA"
"80","2020-04-30","VLA"
"216","2020-04-30","VLA"
"180","2020-04-30","VLA"
"450","2020-04-30","VLA"
"96","2020-04-30","VLA"
"121","2020-04-30","VLA"
"152","2020-04-30","VLA"
"155","2020-04-30","VLA"
"47","2020-04-30","VLA"
"109","2020-04-30","VLA"
"60","2020-04-30","VLA"
"124","2020-04-30","VLA"
"90","2020-04-30","VLA"
"180","2020-04-30","VLA"
"174","2020-04-30","VLA"
"78","2020-04-30","VLA"
"60","2020-04-30","VLA"
"59","2020-04-30","VLA"
"100","2020-04-30","VLA"
"80","2020-04-30","VLA"
"96","2020-04-30","VLA"
"140","2020-04-30","VLA"
"58","2020-04-30","VLA"
"554","2020-04-30","VLA"
"101","2020-04-30","VLA"
"126","2020-04-30","VLA"
"98","2020-04-30","VLA"
"77","2020-04-30","VLA"
"132","2020-04-30","VLA"
"64","2020-04-30","VLA"
"116","2020-04-30","VLA"
"69","2020-04-30","VLA"
"180","2020-04-30","VLA"
"125","2020-04-30","VLA"
"169","2020-04-30","VLA"
"131","2020-04-30","VLA"
"54","2020-04-30","VLA"
"80","2020-04-30","VLA"
"96","2020-04-30","VLA"
"180","2020-04-30","VLA"
"60","2020-04-30","VLA"
"102","2020-04-30","VLA"
"144","2020-04-30","VLA"
"102","2020-04-30","VLA"
"100","2020-04-30","VLA"
"68","2020-04-30","VLA"
"110","2020-04-30","VLA"
"88","2020-04-30","VLA"
"182","2020-04-30","VLA"
"155","2020-04-30","VLA"
"326","2020-04-30","VLA"
"60","2020-04-30","VLA"
"177","2020-04-30","VLA"
"56","2020-04-30","VLA"
"87","2020-04-30","VLA"
"101","2020-04-30","VLA"
"140","2020-04-30","VLA"
"165","2020-04-30","VLA"
"65","2020-04-30","VLA"
"96","2020-04-30","VLA"
"73","2020-04-30","VLA"
"277","2020-04-30","VLA"
"141","2020-04-30","VLA"
"109","2020-04-30","VLA"
"80","2020-04-30","VLA"
"120","2020-04-30","VLA"
"108","2020-04-30","VLA"
"97","2020-05-01","VLA"
"183","2020-05-01","VLA"
"80","2020-05-01","VLA"
"123","2020-05-01","VLA"
"46","2020-05-01","VLA"
"160","2020-05-01","VLA"
"120","2020-05-01","VLA"
"160","2020-05-02","VLA"
"80","2020-05-02","VLA"
"123","2020-05-03","VLA"
"85","2020-05-03","VLA"
"160","2020-05-03","VLA"
"326","2020-05-03","VLA"
"101","2020-05-04","VLA"
"105","2020-05-04","VLA"
"81","2020-05-04","VLA"
"92","2020-05-04","VLA"
"126","2020-05-04","VLA"
"58","2020-05-04","VLA"
"70","2020-05-04","VLA"
"50","2020-05-04","VLA"
"25","2020-05-04","VLA"
"166","2020-05-04","VLA"
"142","2020-05-04","VLA"
"60","2020-05-04","VLA"
"88","2020-05-04","VLA"
"83","2020-05-04","VLA"
"96","2020-05-04","VLA"
"75","2020-05-04","VLA"
"43","2020-05-04","VLA"
"155","2020-05-04","VLA"
"90","2020-05-04","VLA"
"109","2020-05-04","VLA"
"107","2020-05-04","VLA"
"180","2020-05-04","VLA"
"121","2020-05-04","VLA"
"40","2020-05-04","VLA"
"216","2020-05-04","VLA"
"180","2020-05-04","VLA"
"80","2020-05-04","VLA"
"152","2020-05-04","VLA"
"114","2020-05-04","VLA"
"160","2020-05-04","VLA"
"90","2020-05-04","VLA"
"65","2020-05-04","VLA"
"146","2020-05-04","VLA"
"85","2020-05-04","VLA"
"60","2020-05-04","VLA"
"42","2020-05-04","VLA"
"120","2020-05-04","VLA"
"123","2020-05-04","VLA"
"156","2020-05-04","VLA"
"120","2020-05-04","VLA"
"64","2020-05-04","VLA"
"39","2020-05-04","VLA"
"176","2020-05-04","VLA"
"246","2020-05-04","VLA"
"75","2020-05-04","VLA"
"78","2020-05-04","VLA"
"193","2020-05-04","VLA"
"180","2020-05-04","VLA"
"58","2020-05-04","VLA"
"116","2020-05-04","VLA"
"98","2020-05-04","VLA"
"126","2020-05-04","VLA"
"105","2020-05-04","VLA"
"76","2020-05-04","VLA"
"91","2020-05-04","VLA"
"124","2020-05-04","VLA"
"139","2020-05-04","VLA"
"148","2020-05-04","VLA"
"147","2020-05-04","VLA"
"100","2020-05-04","VLA"
"131","2020-05-04","VLA"
"109","2020-05-04","VLA"
"80","2020-05-04","VLA"
"74","2020-05-04","VLA"
"70","2020-05-04","VLA"
"31","2020-05-04","VLA"
"66","2020-05-04","VLA"
"54","2020-05-04","VLA"
"102","2020-05-04","VLA"
"62","2020-05-04","VLA"
"101","2020-05-04","VLA"
"139","2020-05-04","VLA"
"87","2020-05-04","VLA"
"90","2020-05-04","VLA"
"92","2020-05-04","VLA"
"554","2020-05-04","VLA"
"277","2020-05-04","VLA"
"90","2020-05-04","VLA"
"59","2020-05-04","VLA"
"180","2020-05-04","VLA"
"94","2020-05-04","VLA"
"100","2020-05-04","VLA"
"88","2020-05-04","VLA"
"105","2020-05-04","VLA"
"247","2020-05-04","VLA"
"65","2020-05-04","VLA"
"100","2020-05-04","VLA"
"155","2020-05-04","VLA"
"141","2020-05-04","VLA"
"234","2020-05-04","VLA"
"54","2020-05-04","VLA"
"98","2020-05-04","VLA"
"79","2020-05-04","VLA"
"186","2020-05-04","VLA"
"124","2020-05-04","VLA"
"121","2020-05-04","VLA"
"180","2020-05-04","VLA"
"180","2020-05-04","VLA"
"186","2020-05-04","VLA"
"61","2020-05-04","VLA"
"106","2020-05-04","VLA"
"120","2020-05-04","VLA"
"140","2020-05-04","VLA"
"64","2020-05-04","VLA"
"63","2020-05-04","VLA"
"124","2020-05-04","VLA"
"99","2020-05-04","VLA"
"115","2020-05-04","VLA"
"104","2020-05-04","VLA"
"83","2020-05-04","VLA"
"110","2020-05-04","VLA"
"96","2020-05-04","VLA"
"180","2020-05-04","VLA"
"177","2020-05-04","VLA"
"174","2020-05-04","VLA"
"155","2020-05-04","VLA"
"135","2020-05-04","VLA"
"117","2020-05-04","VLA"
"80","2020-05-04","VLA"
"71","2020-05-04","VLA"
"210","2020-05-04","VLA"
"69","2020-05-04","VLA"
"135","2020-05-04","VLA"
"97","2020-05-04","VLA"
"150","2020-05-04","VLA"
"73","2020-05-04","VLA"
"124","2020-05-04","VLA"
"150","2020-05-04","VLA"
"104","2020-05-04","VLA"
"220","2020-05-04","VLA"
"156","2020-05-04","VLA"
"132","2020-05-04","VLA"
"218","2020-05-04","VLA"
"96","2020-05-04","VLA"
"106","2020-05-04","VLA"
"53","2020-05-04","VLA"
"47","2020-05-04","VLA"
"117","2020-05-05","VLA"
"100","2020-05-05","VLA"
"75","2020-05-05","VLA"
"106","2020-05-05","VLA"
"154","2020-05-05","VLA"
"102","2020-05-05","VLA"
"120","2020-05-05","VLA"
"139","2020-05-05","VLA"
"155","2020-05-05","VLA"
"61","2020-05-05","VLA"
"138","2020-05-05","VLA"
"109","2020-05-05","VLA"
"60","2020-05-05","VLA"
"80","2020-05-05","VLA"
"175","2020-05-05","VLA"
"177","2020-05-05","VLA"
"92","2020-05-05","VLA"
"140","2020-05-05","VLA"
"101","2020-05-05","VLA"
"87","2020-05-05","VLA"
"76","2020-05-05","VLA"
"165","2020-05-05","VLA"
"130","2020-05-05","VLA"
"124","2020-05-05","VLA"
"247","2020-05-05","VLA"
"174","2020-05-05","VLA"
"61","2020-05-05","VLA"
"106","2020-05-05","VLA"
"94","2020-05-05","VLA"
"65","2020-05-05","VLA"
"100","2020-05-05","VLA"
"96","2020-05-05","VLA"
"115","2020-05-05","VLA"
"89","2020-05-05","VLA"
"169","2020-05-05","VLA"
"92","2020-05-05","VLA"
"60","2020-05-05","VLA"
"105","2020-05-05","VLA"
"207","2020-05-05","VLA"
"90","2020-05-05","VLA"
"180","2020-05-05","VLA"
"56","2020-05-05","VLA"
"220","2020-05-05","VLA"
"54","2020-05-05","VLA"
"124","2020-05-05","VLA"
"90","2020-05-05","VLA"
"62","2020-05-05","VLA"
"180","2020-05-05","VLA"
"64","2020-05-05","VLA"
"124","2020-05-05","VLA"
"142","2020-05-05","VLA"
"88","2020-05-05","VLA"
"59","2020-05-05","VLA"
"97","2020-05-05","VLA"
"90","2020-05-05","VLA"
"70","2020-05-05","VLA"
"65","2020-05-05","VLA"
"120","2020-05-05","VLA"
"57","2020-05-05","VLA"
"126","2020-05-05","VLA"
"106","2020-05-05","VLA"
"63","2020-05-05","VLA"
"54","2020-05-05","VLA"
"71","2020-05-05","VLA"
"80","2020-05-05","VLA"
"96","2020-05-05","VLA"
"66","2020-05-05","VLA"
"96","2020-05-05","VLA"
"111","2020-05-05","VLA"
"102","2020-05-05","VLA"
"85","2020-05-05","VLA"
"216","2020-05-05","VLA"
"44","2020-05-05","VLA"
"107","2020-05-05","VLA"
"147","2020-05-05","VLA"
"108","2020-05-05","VLA"
"115","2020-05-05","VLA"
"126","2020-05-05","VLA"
"120","2020-05-05","VLA"
"156","2020-05-05","VLA"
"155","2020-05-05","VLA"
"26","2020-05-05","VLA"
"180","2020-05-05","VLA"
"109","2020-05-05","VLA"
"93","2020-05-05","VLA"
"353","2020-05-05","VLA"
"121","2020-05-05","VLA"
"160","2020-05-05","VLA"
"100","2020-05-05","VLA"
"60","2020-05-05","VLA"
"150","2020-05-05","BRU"
"79","2020-05-05","VLA"
"80","2020-05-05","VLA"
"180","2020-05-05","VLA"
"301","2020-05-05","VLA"
"60","2020-05-05","VLA"
"65","2020-05-05","VLA"
"141","2020-05-05","VLA"
"114","2020-05-05","VLA"
"104","2020-05-05","VLA"
"160","2020-05-05","VLA"
"58","2020-05-05","VLA"
"107","2020-05-05","VLA"
"277","2020-05-05","VLA"
"73","2020-05-05","VLA"
"60","2020-05-05","VLA"
"116","2020-05-05","VLA"
"126","2020-05-05","VLA"
"133","2020-05-05","VLA"
"210","2020-05-05","VLA"
"105","2020-05-05","VLA"
"123","2020-05-05","VLA"
"98","2020-05-05","VLA"
"112","2020-05-05","VLA"
"62","2020-05-05","VLA"
"60","2020-05-05","VLA"
"132","2020-05-05","VLA"
"180","2020-05-05","VLA"
"60","2020-05-05","VLA"
"103","2020-05-05","VLA"
"93","2020-05-05","VLA"
"100","2020-05-05","VLA"
"120","2020-05-05","VLA"
"120","2020-05-05","VLA"
"166","2020-05-05","VLA"
"56","2020-05-06","VLA"
"80","2020-05-06","VLA"
"180","2020-05-06","VLA"
"117","2020-05-06","VLA"
"109","2020-05-06","VLA"
"126","2020-05-06","VLA"
"88","2020-05-06","VLA"
"75","2020-05-06","VLA"
"107","2020-05-06","VLA"
"80","2020-05-06","VLA"
"80","2020-05-06","VLA"
"45","2020-05-06","VLA"
"54","2020-05-06","VLA"
"186","2020-05-06","VLA"
"60","2020-05-06","VLA"
"122","2020-05-06","VLA"
"47","2020-05-06","VLA"
"170","2020-05-06","VLA"
"126","2020-05-06","VLA"
"101","2020-05-06","VLA"
"60","2020-05-06","VLA"
"152","2020-05-06","VLA"
"65","2020-05-06","VLA"
"99","2020-05-06","VLA"
"186","2020-05-06","VLA"
"186","2020-05-06","VLA"
"61","2020-05-06","VLA"
"154","2020-05-06","VLA"
"132","2020-05-06","VLA"
"169","2020-05-06","VLA"
"100","2020-05-06","VLA"
"100","2020-05-06","VLA"
"105","2020-05-06","VLA"
"92","2020-05-06","VLA"
"96","2020-05-06","VLA"
"61","2020-05-06","VLA"
"165","2020-05-06","VLA"
"120","2020-05-06","VLA"
"143","2020-05-06","VLA"
"90","2020-05-06","VLA"
"160","2020-05-06","VLA"
"139","2020-05-06","VLA"
"85","2020-05-06","VLA"
"71","2020-05-06","VLA"
"96","2020-05-06","VLA"
"120","2020-05-07","VLA"
"61","2020-05-07","VLA"
"106","2020-05-07","VLA"
"92","2020-05-07","VLA"
"160","2020-05-07","VLA"
"101","2020-05-07","VLA"
"277","2020-05-07","VLA"
"60","2020-05-07","VLA"
"88","2020-05-07","VLA"
"105","2020-05-07","VLA"
"80","2020-05-07","VLA"
"139","2020-05-07","VLA"
"47","2020-05-07","VLA"
"56","2020-05-07","VLA"
"83","2020-05-07","VLA"
"80","2020-05-07","VLA"
"154","2020-05-07","VLA"
"75","2020-05-07","VLA"
"66","2020-05-07","VLA"
"100","2020-05-07","VLA"
"54","2020-05-07","VLA"
"80","2020-05-07","VLA"
"106","2020-05-07","VLA"
"85","2020-05-07","VLA"
"80","2020-05-07","VLA"
"152","2020-05-07","VLA"
"45","2020-05-07","VLA"
"132","2020-05-07","VLA"
"177","2020-05-07","VLA"
"120","2020-05-07","VLA"
"65","2020-05-07","VLA"
"126","2020-05-07","VLA"
"155","2020-05-07","VLA"
"96","2020-05-07","VLA"
"100","2020-05-07","VLA"
"353","2020-05-07","VLA"
"66","2020-05-07","VLA"
"100","2020-05-07","VLA"
"105","2020-05-07","VLA"
"166","2020-05-08","VLA"
"90","2020-05-08","VLA"
"165","2020-05-08","VLA"
"96","2020-05-08","VLA"
"177","2020-05-08","VLA"
"101","2020-05-08","VLA"
"234","2020-05-08","VLA"
"90","2020-05-08","VLA"
"96","2020-05-08","VLA"
"54","2020-05-08","VLA"
"80","2020-05-08","VLA"
"130","2020-05-08","VLA"
"102","2020-05-08","VLA"
"69","2020-05-08","VLA"
"98","2020-05-08","VLA"
"83","2020-05-08","VLA"
"246","2020-05-08","VLA"
"277","2020-05-08","VLA"
"126","2020-05-08","VLA"
"59","2020-05-08","VLA"
"107","2020-05-08","VLA"
"57","2020-05-08","VLA"
"180","2020-05-08","VLA"
"100","2020-05-08","VLA"
"105","2020-05-08","VLA"
"104","2020-05-08","VLA"
"60","2020-05-08","VLA"
"99","2020-05-08","VLA"
"126","2020-05-08","VLA"
"185","2020-05-08","VLA"
"147","2020-05-08","VLA"
"75","2020-05-08","VLA"
"88","2020-05-08","VLA"
"25","2020-05-08","VLA"
"142","2020-05-08","VLA"
"120","2020-05-08","VLA"
"61","2020-05-08","VLA"
"101","2020-05-08","VLA"
"90","2020-05-08","VLA"
"180","2020-05-08","VLA"
"58","2020-05-08","VLA"
"75","2020-05-08","VLA"
"85","2020-05-08","VLA"
"155","2020-05-08","VLA"
"65","2020-05-08","VLA"
"170","2020-05-08","VLA"
"54","2020-05-08","VLA"
"105","2020-05-08","VLA"
"123","2020-05-08","VLA"
"110","2020-05-08","VLA"
"141","2020-05-08","VLA"
"101","2020-05-08","VLA"
"216","2020-05-08","VLA"
"92","2020-05-08","VLA"
"100","2020-05-08","VLA"
"180","2020-05-08","VLA"
