"fl_capacity_next_week","d_completed","cd_regio"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"0","2020-04-17","WAL"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"0","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"0","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-18","VLA"
"0","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"0","2020-04-18","VLA"
"0","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-18","VLA"
"1","2020-04-19","VLA"
"0","2020-04-19","VLA"
"0","2020-04-19","VLA"
"1","2020-04-19","VLA"
"1","2020-04-19","VLA"
"1","2020-04-19","VLA"
"1","2020-04-19","VLA"
"1","2020-04-19","VLA"
"0","2020-04-19","VLA"
"1","2020-04-19","VLA"
"0","2020-04-19","VLA"
"0","2020-04-19","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","BRU"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-20","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","BRU"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-21","BRU"
"1","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"0","2020-04-21","VLA"
"1","2020-04-21","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","WAL"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"0","2020-04-22","BRU"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-22","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-23","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"0","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","WAL"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"1","2020-04-24","VLA"
"1","2020-04-25","VLA"
"1","2020-04-25","BRU"
"1","2020-04-25","VLA"
"1","2020-04-26","VLA"
"1","2020-04-26","VLA"
"0","2020-04-26","VLA"
"1","2020-04-26","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","WAL"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"0","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
