"cd_infection_screen","d_completed","cd_regio"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"1","2020-06-22","WAL"
"3","2020-06-22","WAL"
"1","2020-06-22","VLA"
"2","2020-06-22","VLA"
"3","2020-06-22","WAL"
"4","2020-06-22","VLA"
"4","2020-06-22","VLA"
"3","2020-06-22","BRU"
"2","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","WAL"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"4","2020-06-22","WAL"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"1","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"2","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","BRU"
"3","2020-06-22","WAL"
"3","2020-06-22","VLA"
"4","2020-06-22","VLA"
"1","2020-06-22","WAL"
"4","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","WAL"
"3","2020-06-22","WAL"
"1","2020-06-22","WAL"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"1","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","BRU"
"3","2020-06-22","WAL"
"3","2020-06-22","WAL"
"4","2020-06-22","VLA"
"3","2020-06-22","VLA"
"4","2020-06-22","VLA"
"2","2020-06-22","VLA"
"4","2020-06-22","VLA"
"1","2020-06-22","WAL"
"4","2020-06-22","VLA"
"4","2020-06-22","VLA"
"3","2020-06-22","VLA"
"4","2020-06-22","VLA"
"1","2020-06-22","VLA"
"3","2020-06-22","BRU"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"4","2020-06-22","BRU"
"3","2020-06-22","WAL"
"3","2020-06-22","WAL"
"3","2020-06-22","VLA"
"2","2020-06-22","VLA"
"3","2020-06-22","BRU"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","BRU"
"4","2020-06-22","VLA"
"1","2020-06-22","VLA"
"4","2020-06-22","VLA"
"4","2020-06-22","VLA"
"3","2020-06-22","WAL"
"1","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"2","2020-06-22","WAL"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"1","2020-06-22","VLA"
"3","2020-06-22","BRU"
"3","2020-06-22","BRU"
"3","2020-06-22","WAL"
"2","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-23","VLA"
"1","2020-06-23","VLA"
"3","2020-06-23","BRU"
"3","2020-06-23","VLA"
"3","2020-06-23","BRU"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","WAL"
"4","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"1","2020-06-23","VLA"
"3","2020-06-23","BRU"
"3","2020-06-23","VLA"
"4","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","VLA"
"4","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","WAL"
"2","2020-06-23","WAL"
"2","2020-06-23","VLA"
"1","2020-06-23","VLA"
"2","2020-06-23","WAL"
"2","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","BRU"
"2","2020-06-23","BRU"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","WAL"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","WAL"
"3","2020-06-23","VLA"
"1","2020-06-23","VLA"
"4","2020-06-23","WAL"
"1","2020-06-23","VLA"
"4","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"4","2020-06-23","VLA"
"3","2020-06-23","VLA"
"1","2020-06-23","WAL"
"2","2020-06-23","VLA"
"3","2020-06-23","BRU"
"2","2020-06-23","VLA"
"3","2020-06-23","WAL"
"2","2020-06-23","VLA"
"3","2020-06-23","VLA"
"4","2020-06-23","BRU"
"4","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","VLA"
"2","2020-06-23","BRU"
"3","2020-06-23","WAL"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","VLA"
"1","2020-06-23","VLA"
"3","2020-06-23","VLA"
"4","2020-06-23","WAL"
"3","2020-06-23","VLA"
"1","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","WAL"
"1","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"1","2020-06-23","VLA"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","VLA"
"1","2020-06-23","VLA"
"3","2020-06-23","VLA"
"1","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","BRU"
"4","2020-06-23","VLA"
"3","2020-06-23","BRU"
"4","2020-06-23","WAL"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"4","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","BRU"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"1","2020-06-23","WAL"
"3","2020-06-23","VLA"
"4","2020-06-23","BRU"
"3","2020-06-23","WAL"
"3","2020-06-23","VLA"
"4","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","WAL"
"3","2020-06-23","VLA"
"2","2020-06-23","VLA"
"3","2020-06-23","WAL"
"1","2020-06-23","VLA"
"1","2020-06-23","VLA"
"4","2020-06-23","VLA"
"3","2020-06-23","VLA"
"1","2020-06-24","BRU"
"3","2020-06-24","VLA"
"1","2020-06-24","VLA"
"3","2020-06-24","BRU"
"2","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"1","2020-06-24","WAL"
"4","2020-06-24","BRU"
"3","2020-06-24","BRU"
"2","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"1","2020-06-24","VLA"
"3","2020-06-24","VLA"
"4","2020-06-24","WAL"
"3","2020-06-24","VLA"
"4","2020-06-24","WAL"
"1","2020-06-24","VLA"
"2","2020-06-24","VLA"
"2","2020-06-24","VLA"
"1","2020-06-24","VLA"
"2","2020-06-24","BRU"
"3","2020-06-24","VLA"
"2","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"2","2020-06-24","VLA"
"4","2020-06-24","VLA"
"3","2020-06-24","VLA"
"2","2020-06-24","VLA"
"3","2020-06-24","WAL"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","BRU"
"3","2020-06-24","VLA"
"4","2020-06-24","VLA"
"1","2020-06-24","WAL"
"4","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"2","2020-06-24","WAL"
"2","2020-06-24","VLA"
"3","2020-06-24","VLA"
"1","2020-06-24","VLA"
"3","2020-06-24","WAL"
"3","2020-06-24","VLA"
"3","2020-06-24","BRU"
"4","2020-06-24","VLA"
"2","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"2","2020-06-24","WAL"
"2","2020-06-24","VLA"
"4","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","BRU"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"1","2020-06-24","VLA"
"3","2020-06-24","VLA"
"2","2020-06-24","VLA"
"3","2020-06-24","VLA"
"2","2020-06-24","VLA"
"2","2020-06-24","VLA"
"3","2020-06-24","BRU"
"3","2020-06-24","VLA"
"2","2020-06-24","VLA"
"2","2020-06-24","BRU"
"1","2020-06-24","WAL"
"2","2020-06-24","VLA"
"3","2020-06-24","WAL"
"3","2020-06-24","VLA"
"1","2020-06-24","VLA"
"3","2020-06-24","VLA"
"4","2020-06-24","VLA"
"3","2020-06-24","VLA"
"2","2020-06-24","VLA"
"3","2020-06-24","WAL"
"3","2020-06-24","VLA"
"4","2020-06-24","VLA"
"3","2020-06-24","VLA"
"2","2020-06-24","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","WAL"
"4","2020-06-24","VLA"
"3","2020-06-24","WAL"
"2","2020-06-25","VLA"
"3","2020-06-25","WAL"
"2","2020-06-25","WAL"
"1","2020-06-25","VLA"
"3","2020-06-25","VLA"
"4","2020-06-25","VLA"
"2","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"4","2020-06-25","BRU"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"4","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"4","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"2","2020-06-25","BRU"
"3","2020-06-25","WAL"
"4","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"2","2020-06-25","VLA"
"1","2020-06-25","VLA"
"3","2020-06-25","BRU"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"2","2020-06-25","WAL"
"3","2020-06-25","VLA"
"4","2020-06-25","WAL"
"2","2020-06-25","VLA"
"3","2020-06-25","VLA"
"1","2020-06-25","VLA"
"3","2020-06-25","VLA"
"1","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","WAL"
"4","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"2","2020-06-25","VLA"
"3","2020-06-25","BRU"
"3","2020-06-25","WAL"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"1","2020-06-25","VLA"
"2","2020-06-25","VLA"
"2","2020-06-25","VLA"
"2","2020-06-25","BRU"
"3","2020-06-25","VLA"
"2","2020-06-25","VLA"
"1","2020-06-25","VLA"
"1","2020-06-25","WAL"
"2","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"4","2020-06-25","VLA"
"3","2020-06-25","VLA"
"1","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","BRU"
"4","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","WAL"
"3","2020-06-25","VLA"
"1","2020-06-25","VLA"
"1","2020-06-25","WAL"
"2","2020-06-25","VLA"
"4","2020-06-25","BRU"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"2","2020-06-25","VLA"
"2","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"1","2020-06-25","VLA"
"3","2020-06-25","BRU"
"1","2020-06-25","VLA"
"2","2020-06-25","VLA"
"4","2020-06-25","VLA"
"3","2020-06-25","VLA"
"4","2020-06-25","VLA"
"1","2020-06-25","BRU"
"3","2020-06-25","WAL"
"3","2020-06-25","WAL"
"3","2020-06-25","VLA"
"3","2020-06-25","BRU"
"4","2020-06-25","VLA"
"3","2020-06-25","VLA"
"3","2020-06-25","VLA"
"1","2020-06-26","VLA"
"3","2020-06-26","VLA"
"4","2020-06-26","VLA"
"4","2020-06-26","VLA"
"4","2020-06-26","WAL"
"3","2020-06-26","VLA"
"2","2020-06-26","VLA"
"1","2020-06-26","VLA"
"3","2020-06-26","VLA"
"2","2020-06-26","BRU"
"2","2020-06-26","VLA"
"1","2020-06-26","VLA"
"3","2020-06-26","VLA"
"2","2020-06-26","BRU"
"1","2020-06-26","WAL"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"1","2020-06-26","WAL"
"3","2020-06-26","VLA"
"2","2020-06-26","VLA"
"3","2020-06-26","VLA"
"2","2020-06-26","WAL"
"3","2020-06-26","VLA"
"2","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","WAL"
"2","2020-06-26","VLA"
"1","2020-06-26","VLA"
"3","2020-06-26","WAL"
"3","2020-06-26","VLA"
"4","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"4","2020-06-26","VLA"
"1","2020-06-26","VLA"
"4","2020-06-26","WAL"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","BRU"
"4","2020-06-26","VLA"
"4","2020-06-26","BRU"
"4","2020-06-26","VLA"
"3","2020-06-26","VLA"
"2","2020-06-26","VLA"
"2","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"4","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","WAL"
"3","2020-06-26","WAL"
"2","2020-06-26","VLA"
"3","2020-06-26","BRU"
"3","2020-06-26","BRU"
"3","2020-06-26","VLA"
"3","2020-06-26","WAL"
"2","2020-06-26","VLA"
"4","2020-06-26","VLA"
"3","2020-06-26","BRU"
"2","2020-06-26","VLA"
"2","2020-06-26","VLA"
"3","2020-06-26","WAL"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","WAL"
"2","2020-06-26","WAL"
"2","2020-06-26","BRU"
"3","2020-06-26","VLA"
"2","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"3","2020-06-26","VLA"
"4","2020-06-26","VLA"
"2","2020-06-26","VLA"
"1","2020-06-26","VLA"
"4","2020-06-26","BRU"
"3","2020-06-26","WAL"
"1","2020-06-26","WAL"
"3","2020-06-26","VLA"
"1","2020-06-26","VLA"
"4","2020-06-26","VLA"
"3","2020-06-26","VLA"
"2","2020-06-26","WAL"
"3","2020-06-26","VLA"
"3","2020-06-26","BRU"
"4","2020-06-26","VLA"
"3","2020-06-27","VLA"
"3","2020-06-27","VLA"
"3","2020-06-27","BRU"
"3","2020-06-27","VLA"
"3","2020-06-27","VLA"
"3","2020-06-27","VLA"
"2","2020-06-27","BRU"
"2","2020-06-27","BRU"
"3","2020-06-27","WAL"
"3","2020-06-28","VLA"
"3","2020-06-28","VLA"
"3","2020-06-28","VLA"
"3","2020-06-28","VLA"
"3","2020-06-28","VLA"
"3","2020-06-29","WAL"
"1","2020-06-29","VLA"
"3","2020-06-29","BRU"
"3","2020-06-29","VLA"
"4","2020-06-29","BRU"
"3","2020-06-29","VLA"
"1","2020-06-29","VLA"
"1","2020-06-29","WAL"
"2","2020-06-29","WAL"
"1","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","WAL"
"3","2020-06-29","BRU"
"3","2020-06-29","WAL"
"1","2020-06-29","VLA"
"1","2020-06-29","BRU"
"2","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"4","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"2","2020-06-29","BRU"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"1","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","BRU"
"3","2020-06-29","VLA"
"1","2020-06-29","VLA"
"3","2020-06-29","VLA"
"4","2020-06-29","WAL"
"2","2020-06-29","WAL"
"3","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"1","2020-06-29","VLA"
"3","2020-06-29","VLA"
"1","2020-06-29","VLA"
"3","2020-06-29","VLA"
"4","2020-06-29","WAL"
"3","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","WAL"
"1","2020-06-29","VLA"
"3","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"2","2020-06-29","WAL"
"1","2020-06-29","WAL"
"4","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","WAL"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"1","2020-06-29","WAL"
"2","2020-06-29","WAL"
"3","2020-06-29","VLA"
"3","2020-06-29","BRU"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"2","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"4","2020-06-29","WAL"
"3","2020-06-29","VLA"
"3","2020-06-29","BRU"
"2","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"2","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"1","2020-06-29","BRU"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","WAL"
"3","2020-06-29","VLA"
"2","2020-06-29","VLA"
"1","2020-06-29","BRU"
"3","2020-06-29","VLA"
"3","2020-06-29","VLA"
"4","2020-06-29","WAL"
"4","2020-06-29","VLA"
"3","2020-06-29","WAL"
"3","2020-06-29","BRU"
"3","2020-06-29","VLA"
"4","2020-06-29","VLA"
"3","2020-06-29","VLA"
"3","2020-06-29","BRU"
"1","2020-06-29","VLA"
"2","2020-06-29","VLA"
"2","2020-06-29","WAL"
"3","2020-06-29","VLA"
"2","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"2","2020-06-30","VLA"
"4","2020-06-30","BRU"
"4","2020-06-30","BRU"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"1","2020-06-30","VLA"
"2","2020-06-30","VLA"
"1","2020-06-30","BRU"
"3","2020-06-30","VLA"
"2","2020-06-30","WAL"
"3","2020-06-30","BRU"
"1","2020-06-30","WAL"
"3","2020-06-30","VLA"
"3","2020-06-30","WAL"
"2","2020-06-30","VLA"
"2","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"2","2020-06-30","VLA"
"3","2020-06-30","WAL"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"2","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"2","2020-06-30","VLA"
"2","2020-06-30","VLA"
"3","2020-06-30","VLA"
"2","2020-06-30","VLA"
"2","2020-06-30","VLA"
"2","2020-06-30","VLA"
"1","2020-06-30","VLA"
"1","2020-06-30","VLA"
"3","2020-06-30","VLA"
"1","2020-06-30","WAL"
"3","2020-06-30","WAL"
"1","2020-06-30","VLA"
"2","2020-06-30","VLA"
"3","2020-06-30","VLA"
"4","2020-06-30","VLA"
"2","2020-06-30","WAL"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"4","2020-06-30","WAL"
"3","2020-06-30","WAL"
"1","2020-06-30","VLA"
"1","2020-06-30","VLA"
"1","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"4","2020-06-30","VLA"
"3","2020-06-30","BRU"
"4","2020-06-30","VLA"
"3","2020-06-30","WAL"
"1","2020-06-30","VLA"
"3","2020-06-30","BRU"
"1","2020-06-30","VLA"
"3","2020-06-30","VLA"
"3","2020-06-30","VLA"
"2","2020-06-30","VLA"
"3","2020-06-30","VLA"
"4","2020-06-30","VLA"
"3","2020-06-30","VLA"
"2","2020-06-30","BRU"
"3","2020-06-30","VLA"
"3","2020-07-01","VLA"
"2","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"1","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"2","2020-07-01","VLA"
"2","2020-07-01","WAL"
"3","2020-07-01","VLA"
"3","2020-07-01","BRU"
"2","2020-07-01","VLA"
"2","2020-07-01","VLA"
"2","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","WAL"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"4","2020-07-01","VLA"
"3","2020-07-01","VLA"
"2","2020-07-01","BRU"
"2","2020-07-01","VLA"
"3","2020-07-01","BRU"
"3","2020-07-01","VLA"
"4","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"2","2020-07-01","WAL"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"2","2020-07-01","VLA"
"3","2020-07-01","VLA"
"4","2020-07-01","WAL"
"3","2020-07-01","VLA"
"4","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"4","2020-07-01","VLA"
"1","2020-07-01","VLA"
"3","2020-07-01","VLA"
"1","2020-07-01","BRU"
"3","2020-07-01","WAL"
"2","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","BRU"
"3","2020-07-01","VLA"
"2","2020-07-01","VLA"
"1","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"2","2020-07-01","VLA"
"1","2020-07-01","VLA"
"1","2020-07-01","WAL"
"1","2020-07-01","WAL"
"4","2020-07-01","VLA"
"2","2020-07-01","VLA"
"1","2020-07-01","VLA"
"2","2020-07-01","VLA"
"3","2020-07-01","WAL"
"2","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","VLA"
"3","2020-07-01","WAL"
"3","2020-07-01","VLA"
"4","2020-07-01","VLA"
"4","2020-07-01","BRU"
"1","2020-07-01","VLA"
"3","2020-07-01","BRU"
"3","2020-07-01","BRU"
"2","2020-07-01","VLA"
"1","2020-07-01","VLA"
"2","2020-07-01","VLA"
"4","2020-07-01","VLA"
"1","2020-07-02","VLA"
"3","2020-07-02","BRU"
"3","2020-07-02","VLA"
"1","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","WAL"
"2","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","VLA"
"1","2020-07-02","WAL"
"3","2020-07-02","BRU"
"2","2020-07-02","VLA"
"4","2020-07-02","VLA"
"2","2020-07-02","VLA"
"3","2020-07-02","VLA"
"2","2020-07-02","WAL"
"3","2020-07-02","VLA"
"3","2020-07-02","WAL"
"3","2020-07-02","VLA"
"4","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","WAL"
"4","2020-07-02","VLA"
"4","2020-07-02","VLA"
"3","2020-07-02","BRU"
"4","2020-07-02","WAL"
"4","2020-07-02","BRU"
"3","2020-07-02","VLA"
"1","2020-07-02","VLA"
"2","2020-07-02","VLA"
"2","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","WAL"
"3","2020-07-02","VLA"
"2","2020-07-02","VLA"
"3","2020-07-02","VLA"
"1","2020-07-02","BRU"
"2","2020-07-02","BRU"
"3","2020-07-02","VLA"
"2","2020-07-02","BRU"
"3","2020-07-02","VLA"
"2","2020-07-02","VLA"
"1","2020-07-02","VLA"
"1","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","WAL"
"4","2020-07-02","WAL"
"3","2020-07-02","VLA"
"2","2020-07-02","VLA"
"3","2020-07-02","VLA"
"2","2020-07-02","WAL"
"1","2020-07-02","WAL"
"3","2020-07-02","VLA"
"4","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-02","VLA"
"4","2020-07-02","VLA"
"4","2020-07-02","BRU"
"4","2020-07-02","VLA"
"4","2020-07-02","VLA"
"3","2020-07-02","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"2","2020-07-03","VLA"
"4","2020-07-03","WAL"
"1","2020-07-03","VLA"
"2","2020-07-03","WAL"
"2","2020-07-03","VLA"
"1","2020-07-03","VLA"
"3","2020-07-03","WAL"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","WAL"
"4","2020-07-03","WAL"
"2","2020-07-03","VLA"
"2","2020-07-03","VLA"
"2","2020-07-03","VLA"
"3","2020-07-03","VLA"
"1","2020-07-03","VLA"
"1","2020-07-03","WAL"
"3","2020-07-03","WAL"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"4","2020-07-03","VLA"
"3","2020-07-03","VLA"
"4","2020-07-03","VLA"
"2","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","WAL"
"1","2020-07-03","VLA"
"3","2020-07-03","BRU"
"2","2020-07-03","VLA"
"3","2020-07-03","VLA"
"2","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"2","2020-07-03","WAL"
"3","2020-07-03","VLA"
"4","2020-07-03","VLA"
"1","2020-07-03","VLA"
"1","2020-07-03","WAL"
"3","2020-07-03","BRU"
"3","2020-07-03","VLA"
"3","2020-07-03","WAL"
"4","2020-07-03","BRU"
"1","2020-07-03","BRU"
"2","2020-07-03","VLA"
"1","2020-07-03","VLA"
"4","2020-07-03","VLA"
"3","2020-07-03","VLA"
"2","2020-07-03","VLA"
"2","2020-07-03","BRU"
"3","2020-07-03","VLA"
"3","2020-07-03","WAL"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","BRU"
"2","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","VLA"
"3","2020-07-03","WAL"
"3","2020-07-03","WAL"
"3","2020-07-03","VLA"
"3","2020-07-04","VLA"
"3","2020-07-04","VLA"
"3","2020-07-04","VLA"
"3","2020-07-04","VLA"
"2","2020-07-06","VLA"
"4","2020-07-06","VLA"
"3","2020-07-06","VLA"
"2","2020-07-06","VLA"
"3","2020-07-06","WAL"
"3","2020-07-06","VLA"
"3","2020-07-06","VLA"
"1","2020-07-06","BRU"
"1","2020-07-06","WAL"
"3","2020-07-06","VLA"
